id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
f81ef10d,Maxence Caqueret,fr FRA,MF,Lyon,23-047,2000,21.9,1,20,9,45.0,0.91,0.41,0.05,0.11,19.1,2,0,0,1.9,1.9,0.10,-0.9,-0.9,Matches
5e080f73,Irvin Cardona,fr FRA,"FW,MF",Brest,25-238,1997,2.6,0,4,2,50.0,1.55,0.77,0.00,0.00,13.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
e3e32fbb,Igor Carioca,br BRA,DF,Lorient,26-225,1996,3.3,0,2,1,50.0,0.60,0.30,0.00,0.00,23.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
8608f269,Matis Carvalho,pt POR,GK,Montpellier,23-340,1999,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
e0f3a1f6,Jean-Charles Castelletto,cm CMR,DF,Nantes,28-067,1995,19.5,0,7,2,28.6,0.36,0.10,0.00,0.00,13.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
4db5915d,Yoann Cathline,fr FRA,"FW,MF",Lorient,20-255,2002,8.3,1,23,8,34.8,2.77,0.96,0.04,0.13,20.4,0,0,0,1.4,1.4,0.06,-0.4,-0.4,Matches
c92c24f0,Maximiliano Caufriez,be BEL,DF,Clermont Foot,26-046,1997,15.4,0,6,2,33.3,0.39,0.13,0.00,0.00,18.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
3c6bbbab,Fabien Centonze,fr FRA,DF,Nantes,27-077,1996,12.6,0,8,0,0.0,0.64,0.00,0.00,,22.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
f5dfc256,Leonardo César Jardim,br BRA,GK,Lille,28-014,1995,6.0,0,0,0,,0.00,0.00,,,,,0,0,,,,,,Matches
5d9577aa,Florian Chabrolle,fr FRA,MF,Ajaccio,24-361,1998,3.6,0,2,1,50.0,0.56,0.28,0.00,0.00,26.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2180c761,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,17-322,2005,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
357103bd,Fares Chaïbi,dz ALG,"FW,MF",Toulouse,20-126,2002,19.1,4,43,15,34.9,2.25,0.78,0.09,0.27,16.4,0,0,0,3.5,3.5,0.08,+0.5,+0.5,Matches
18ebca4b,Gaëtan Charbonnier,fr FRA,"FW,MF",Auxerre,34-097,1988,2.8,1,7,1,14.3,2.48,0.35,0.14,1.00,23.2,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
16aa7d4c,Brendan Chardonnet,fr FRA,DF,Brest,28-102,1994,17.7,0,9,1,11.1,0.51,0.06,0.00,0.00,12.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
