id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
76c2a023,Samu Costa,pt POR,MF,Almería,22-122,2000,13.8,42,21,23,15,4,21,43,48.8,22,16,5,11,25,67,34,2,Matches
1840e36d,Thibaut Courtois,be BEL,GK,Real Madrid,30-322,1992,20.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,6,1,Matches
1944818c,Yan Couto,br BRA,"DF,MF",Girona,20-299,2002,7.6,19,13,8,8,3,9,14,64.3,5,5,2,3,4,23,2,0,Matches
a56da3ba,Juan Cruz Armada,es ESP,DF,Osasuna,30-244,1992,17.0,18,10,13,2,3,11,20,55.0,9,14,6,8,12,30,39,0,Matches
cc2dd8a5,Juan Cruz,es ESP,FW,Betis,22-338,2000,1.9,1,0,0,1,0,1,3,33.3,2,1,0,1,0,1,0,0,Matches
0abc51f2,Jorge Cuenca,es ESP,DF,Villarreal,23-132,1999,4.0,6,4,4,2,0,1,2,50.0,1,6,5,1,5,11,28,0,Matches
192c89a6,Braian Cufré,ar ARG,DF,Mallorca,26-104,1996,2.4,5,2,2,1,2,2,5,40.0,3,2,1,1,2,7,1,0,Matches
dc62b55d,Matheus Cunha,br BRA,"FW,MF",Atlético Madrid,23-306,1999,4.2,4,1,1,3,0,0,3,0.0,3,4,1,3,2,6,3,0,Matches
f9a225f5,Curro,es ESP,MF,Almería,27-085,1996,0.5,2,0,1,1,0,1,2,50.0,1,0,0,0,0,2,0,0,Matches
f08490a6,Arnaut Danjuma,nl NED,FW,Villarreal,26-057,1997,5.3,3,3,1,0,2,1,2,50.0,1,0,0,0,0,3,1,1,Matches
070a3904,Sergi Darder,es ESP,MF,Espanyol,29-097,1993,25.7,47,25,10,26,11,18,45,40.0,27,21,0,21,17,64,18,0,Matches
162efffd,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,28-309,1994,12.4,21,10,6,14,1,11,18,61.1,7,13,3,10,4,25,4,0,Matches
84a85b48,Alberto Del Moral,es ESP,MF,Villarreal,22-252,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
fe641c1a,Thomas Delaney,dk DEN,MF,Sevilla,31-207,1991,3.4,4,2,0,4,0,3,5,60.0,2,3,2,1,4,8,3,0,Matches
e7d2a50b,Fran Delgado,es ESP,DF,Betis,21-261,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
b19db005,Ousmane Dembélé,fr FRA,FW,Barcelona,25-318,1997,12.2,17,11,4,7,6,4,13,30.8,9,10,1,9,0,17,2,0,Matches
d2110326,Mouctar Diakhaby,gn GUI,DF,Valencia,26-100,1996,16.2,19,10,12,7,0,9,13,69.2,4,26,15,11,12,31,50,1,Matches
80211dc5,Mamady Diarra,ml MLI,"MF,DF",Cádiz,22-276,2000,0.7,2,1,2,0,0,1,2,50.0,1,2,0,2,0,2,0,0,Matches
d61759ec,Youba Diarra,ml MLI,MF,Cádiz,25-005,1998,0.6,3,0,2,1,0,1,5,20.0,4,6,1,5,1,4,2,0,Matches
fc70e345,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,29-094,1993,25.0,0,0,0,0,0,0,0,,0,2,0,2,1,1,11,3,Matches
