id,MP,Min,90s,Starts,Compl,Subs,unSub,onG,onGA,+/-,onxG,onxGA,xG+/-,MinGK,MPGK,StartsGK,90sGK
bdc74a8f,33,1859,20,21,8,12,3,37,29,8,35.1,24.8,10.3,0,0,0,0
bdd0692f,1,22,0,0,0,1,7,0,1,-1,0.0,1.0,-1.0,0,0,0,0
be2706c0,24,1359,15,17,7,7,9,20,28,-8,21.2,26.4,-5.2,0,0,0,0
be927d03,26,1425,15,16,4,10,10,42,17,25,31.7,18.2,13.4,0,0,0,0
bee704fc,34,3034,33,34,32,0,1,44,52,-8,40.7,52.7,-12.0,0,0,0,0
bf168004,0,0,0,0,0,0,17,2,2,0,0.0,0.0,0.0,0,0,0,0
bf309d24,18,658,7,7,2,11,11,10,11,-1,8.7,8.3,0.3,0,0,0,0
bf356094,23,734,8,4,1,19,8,9,10,-1,12.1,10.4,1.7,0,0,0,0
bf39bdec,6,170,1,1,0,5,5,2,2,0,2.5,1.9,0.6,0,0,0,0
bf4d31d3,1,1,0,0,0,1,5,0,0,0,0.2,0.0,0.2,0,0,0,0
bf57eaab,22,695,7,6,3,16,14,15,26,-11,12.7,18.6,-5.9,0,0,0,0
c010b898,32,2659,29,31,26,1,0,30,55,-25,31.7,46.1,-14.4,0,0,0,0
c01c66d9,2,63,0,0,0,2,0,0,2,-2,0.9,0.6,0.3,0,0,0,0
c0c7ff58,33,2569,28,29,18,4,1,65,32,33,52.4,32.0,20.4,0,0,0,0
c195ae4a,1,90,1,1,1,0,36,1,1,0,1.3,1.6,-0.3,90,1,1,1
c1d95617,37,3330,37,37,37,0,0,39,74,-35,40.2,63.1,-22.9,3330,37,37,37
c1e8e74e,21,1590,17,19,12,2,13,19,32,-13,20.6,30.4,-9.8,0,0,0,0
c230c240,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,0
c235e803,8,557,6,7,6,1,16,12,4,8,15.2,5.7,9.5,0,0,0,0
c283ddef,15,291,3,1,0,14,21,4,6,-2,5.8,5.2,0.6,0,0,0,0
c316607a,24,1837,20,22,12,2,6,40,32,8,32.5,30.3,2.3,0,0,0,0
c3a847c7,1,3,0,0,0,1,6,0,0,0,0.0,0.1,-0.1,0,0,0,0
c3a8bcd8,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0
c459a650,20,1216,13,12,9,8,3,31,14,17,27.2,13.2,14.0,0,0,0,0
c4efe2b4,10,357,4,4,0,6,7,4,9,-5,4.3,5.9,-1.5,0,0,0,0
