id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
9f1893b9,Felipe Anderson,br BRA,FW,it Lazio,28,1993,6.0,336,3,39,190,111,19,336,27,19,70.4,8,29.6,226,1292,806,29,11,8,14,8,238,49,Matches
b5f66351,Joel Andersson,se SWE,"MF,DF",dk Midtjylland,24,1996,5.8,282,8,66,121,95,10,282,6,4,66.7,2,33.3,146,627,306,7,8,2,4,0,159,30,Matches
af3ddb2e,Komnen Andrić,rs SRB,FW,hr Dinamo Zagreb,26,1995,2.4,100,2,10,58,34,5,100,2,2,100.0,0,0.0,46,155,26,1,1,1,11,4,75,10,Matches
e0b113a7,Robert Andrich,de GER,MF,de Leverkusen,26,1994,3.6,256,12,65,146,46,6,256,3,1,33.3,2,66.7,128,624,261,0,5,0,1,1,180,1,Matches
2a70dcc9,Thanasis Androutsos,gr GRE,DF,gr Olympiacos,24,1997,0.4,54,1,13,24,18,1,54,4,3,75.0,1,25.0,35,191,112,7,2,1,0,1,37,6,Matches
30941e96,Angeliño,es ESP,DF,de RB Leipzig,24,1997,5.2,386,13,99,134,155,8,386,2,1,50.0,1,50.0,226,763,319,5,8,0,4,3,245,47,Matches
b105919e,Faustino Anjorin,eng ENG,FW,ru Loko Moscow,19,2001,1.2,52,1,6,28,19,5,52,9,3,33.3,6,66.7,33,246,138,4,2,2,8,0,30,9,Matches
4374d81c,Taylan Antalyalı,tr TUR,MF,tr Galatasaray,26,1995,6.9,356,27,142,197,21,0,356,3,1,33.3,2,66.7,216,828,217,2,3,0,2,7,219,1,Matches
ac05f970,Michail Antonio,jm JAM,FW,eng West Ham,31,1990,8.5,296,6,18,109,175,52,296,34,23,67.6,11,32.4,197,1287,561,26,10,11,44,24,238,67,Matches
6011e63a,Jeremy Antonisse,cw CUW,FW,nl PSV Eindhoven,19,2002,0.0,6,0,0,4,2,0,6,0,0,,0,,3,10,4,0,0,0,0,1,5,1,Matches
a5db0bec,Houssem Aouar,fr FRA,"MF,FW",fr Lyon,23,1998,6.3,403,1,27,209,174,25,403,22,15,68.2,7,31.8,284,1432,689,17,10,8,15,9,312,51,Matches
