id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,recov
518738b4,5,3,0,3,2,0,5,5,2,0,2,4,9,3,0,14
51a3caf1,2,2,1,1,0,2,2,0,1,0,1,5,7,16,0,5
51b41c5c,13,9,2,11,0,2,6,4,3,2,1,19,32,10,0,40
51e9bb3f,4,4,1,2,1,1,4,3,4,1,3,13,17,2,0,17
520c318f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5294a83f,10,8,0,8,2,1,15,14,6,0,6,7,17,2,0,35
529f49ab,16,10,14,0,2,10,24,14,12,2,10,14,30,10,0,41
52e101a8,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,4
52ec54d0,6,3,2,4,0,1,3,2,0,0,0,9,15,23,1,31
532e1e4f,1,1,1,0,0,1,1,0,2,2,0,0,1,2,0,14
53520a67,8,6,6,2,0,2,6,4,5,1,4,5,13,7,0,15
53685aa2,5,4,2,2,1,2,3,1,1,1,0,3,8,6,0,14
53b03dac,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,11
53de807a,8,8,6,2,0,6,8,2,4,0,4,11,19,11,1,32
53e07d0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54131505,1,0,0,1,0,0,3,3,2,0,2,0,1,1,0,9
