id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
19709006,1,23,0.3,0,0,1,5,0.0,0,0.0,0.0,0.0,0.0,0.1,-0.1,-0.13,0,0,0,0.0
19a967ab,3,23,0.3,0,0,3,3,1.0,0,3.0,-3.0,-12.09,0.6,1.1,-0.5,-2.62,0,0,0,0.0
19cae58d,6,397,4.4,4,1,2,0,1.17,1,6.0,-5.0,0.13,4.6,7.0,-2.4,-0.02,0,0,0,0.0
19cda00b,5,259,2.9,3,0,2,0,1.4,5,3.0,2.0,0.3,7.3,4.3,3.0,1.37,0,0,0,0.0
1a2935f6,4,315,3.5,4,3,0,1,0.5,5,9.0,-4.0,-2.74,4.7,6.7,-2.0,-2.13,0,0,0,0.0
1a4b9094,5,128,1.4,0,0,5,3,3.0,4,2.0,2.0,-1.16,2.4,1.4,1.0,-1.33,0,0,0,0.0
1a799243,8,715,7.9,8,7,0,0,1.7,10,14.0,-4.0,-0.5,12.2,12.7,-0.5,-0.52,0,0,0,0.0
1a992676,4,143,1.6,1,0,3,2,1.25,3,3.0,0.0,-0.62,3.2,3.5,-0.2,-0.38,0,0,0,0.0
1adcf39e,4,360,4.0,4,4,0,1,1.38,1,6.0,-5.0,1.25,4.1,6.6,-2.5,-0.24,0,0,0,0.0
1b81794d,4,63,0.7,0,0,4,1,1.38,2,3.0,-1.0,-0.67,0.8,2.0,-1.2,-1.33,0,0,0,0.0
1bacc518,6,522,5.8,6,5,0,0,1.17,2,9.0,-7.0,-1.21,6.1,9.0,-2.8,1.32,0,0,0,0.0
1bd5735a,6,159,1.8,1,1,5,0,0.17,0,3.0,-3.0,-0.04,1.7,1.5,0.2,1.28,0,0,0,0.0
1be8c1b9,0,0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
1bf33a9a,7,366,4.1,4,0,3,0,2.29,9,6.0,3.0,-0.54,6.4,5.5,0.9,-0.82,0,0,0,0.0
1c78737d,6,109,1.2,0,0,6,0,0.83,5,2.0,3.0,3.1,4.5,1.1,3.4,3.22,0,0,0,0.0
1cadaf34,0,0,0.0,0,0,0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
1cb49278,8,601,6.7,8,5,0,2,2.0,12,6.0,6.0,-0.47,10.6,6.9,3.6,-0.64,0,0,0,0.0
1cbe4984,4,171,1.9,2,0,2,0,0.75,2,4.0,-2.0,-0.32,2.4,3.5,-1.1,0.71,0,0,0,0.0
1e064bfb,1,90,1.0,1,1,0,5,1.0,0,0.0,0.0,2.0,0.6,1.0,-0.4,0.45,90,1,1,1.0
1e1378e1,8,513,5.7,6,2,2,0,1.7,9,10.0,-1.0,1.13,10.6,7.2,3.4,2.28,0,0,0,0.0
1e4319ac,1,10,0.1,0,0,1,1,0.0,0,0.0,0.0,0.38,0.1,0.1,0.0,-0.2,0,0,0,0.0
1e9aa637,0,0,0.0,0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
1f079188,2,18,0.2,0,0,2,9,1.5,0,1.0,-1.0,-5.42,1.3,0.5,0.8,3.82,0,0,0,0.0
1f44ac21,3,203,2.3,2,1,1,0,2.0,4,4.0,0.0,0.27,5.1,3.0,2.1,0.45,0,0,0,0.0
