id,MP,Min,90s,Starts,Compl,Subs,unSub,PPM,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,On-Off.1,MinGK,MPGK,StartsGK,90sGK
6d5701f2,29,2284,25.4,25,23,4,2,1.28,29,37.0,-8.0,0.0,35.1,31.9,3.1,0.17,0,0,0,0.0
6e33125f,6,277,3.1,3,1,3,16,0.83,3,8.0,-5.0,-1.51,3.8,6.5,-2.7,-1.06,0,0,0,0.0
6eaed4eb,6,442,4.9,4,3,2,6,0.83,5,10.0,-5.0,-0.56,5.1,10.4,-5.3,-0.33,0,0,0,0.0
6f7d826d,36,2612,29.0,28,24,8,1,0.94,29,51.0,-22.0,-0.31,32.0,52.8,-20.8,-0.41,0,0,0,0.0
70e9afd8,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
71ef519e,18,1315,14.6,14,9,4,2,1.0,11,19.0,-8.0,-0.03,15.0,21.9,-6.9,0.52,0,0,0,0.0
728e9b2e,0,0,0.0,0,0,0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
7314bba4,19,1238,13.8,12,12,7,13,1.16,13,18.0,-5.0,0.05,14.6,18.5,-3.9,-0.06,0,0,0,0.0
7399c7a8,6,504,5.6,6,5,0,5,0.83,4,11.0,-7.0,-1.47,5.1,9.5,-4.4,-0.67,0,0,0,0.0
73b1d65b,0,0,0.0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
74b2cd7e,31,2786,31.0,31,30,0,5,1.23,45,44.0,1.0,2.02,40.1,50.3,-10.2,0.38,0,0,0,0.0
74e12f1e,30,2613,29.0,30,24,0,0,1.4,31,41.0,-10.0,-0.68,36.1,38.3,-2.2,-0.05,0,0,0,0.0
75566759,30,2338,26.0,28,13,2,3,0.67,17,44.0,-27.0,0.79,22.0,43.6,-21.5,-0.17,0,0,0,0.0
758dd7f0,21,1599,17.8,18,15,3,5,1.19,19,21.0,-2.0,0.78,17.4,26.5,-9.0,0.53,0,0,0,0.0
