id,Gls,Sh,SoT,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,G-xG,np:G-xG
0b4d8274,6,33,17,0.18,0.35,15.7,2.0,0,0,4.8,4.7,1.2,1.3
f45f9427,0,3,0,0.0,0.0,28.0,0.0,0,0,0.1,0.1,-0.1,-0.1
f36d5624,0,6,4,0.0,0.0,22.2,0.0,0,0,0.3,0.3,-0.3,-0.3
3681cfff,0,6,0,0.0,0.0,8.4,0.0,0,0,0.9,0.9,-0.9,-0.9
a84f9a4b,2,4,2,0.5,1.0,17.1,0.0,0,0,0.4,0.4,1.6,1.6
436a9dd0,1,21,4,0.05,0.25,19.2,1.0,0,0,1.4,1.4,-0.4,-0.4
c4bbea9f,0,12,3,0.0,0.0,9.1,0.0,0,0,1.2,1.2,-1.2,-1.2
db7849ca,8,41,24,0.2,0.33,18.7,1.0,0,0,4.2,4.2,3.8,3.8
29aee77c,0,2,1,0.0,0.0,11.9,0.0,0,0,0.2,0.2,-0.2,-0.2
d14229f3,4,21,10,0.19,0.4,12.8,0.0,0,0,4.6,4.6,-0.6,-0.6
885b7aa7,0,6,1,0.0,0.0,26.9,0.0,0,0,0.2,0.2,-0.2,-0.2
43b78598,7,38,13,0.16,0.46,9.8,0.0,1,1,8.6,7.8,-1.6,-1.8
42eaa028,4,46,11,0.07,0.27,20.0,2.0,1,1,4.3,3.5,-0.3,-0.5
23bf644d,0,6,0,0.0,0.0,18.4,0.0,0,0,0.6,0.6,-0.6,-0.6
