id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
68dc0dac,3.0,2.0,2.0,1.0,0.0,0.0,15.0,15.0,14.0,5.0,9.0,7.0,10.0,6.0,0.0
85b0c4c6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0
df6bcd09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4fdf1fd9,4.0,2.0,2.0,2.0,0.0,2.0,5.0,3.0,7.0,6.0,1.0,4.0,8.0,30.0,1.0
980522ec,5.0,3.0,0.0,3.0,2.0,1.0,7.0,6.0,7.0,2.0,5.0,4.0,9.0,2.0,0.0
15b6e8d7,7.0,2.0,4.0,3.0,0.0,4.0,19.0,15.0,2.0,0.0,2.0,21.0,28.0,14.0,0.0
b0616e3d,21.0,12.0,11.0,7.0,3.0,9.0,19.0,10.0,6.0,2.0,4.0,19.0,40.0,39.0,0.0
7f3b388c,18.0,7.0,8.0,7.0,3.0,7.0,11.0,4.0,6.0,0.0,6.0,8.0,26.0,5.0,0.0
33508c78,19.0,12.0,10.0,3.0,6.0,6.0,22.0,16.0,11.0,1.0,10.0,14.0,33.0,4.0,0.0
af245161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
66116290,5.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,7.0,4.0,0.0
ea8d470b,7.0,4.0,5.0,0.0,2.0,3.0,8.0,5.0,2.0,1.0,1.0,2.0,9.0,3.0,0.0
4e358a2d,21.0,11.0,13.0,8.0,0.0,10.0,18.0,8.0,17.0,12.0,5.0,21.0,42.0,45.0,1.0
874d7a32,7.0,5.0,1.0,6.0,0.0,2.0,6.0,4.0,4.0,1.0,3.0,6.0,13.0,6.0,0.0
51a3c4c8,11.0,6.0,10.0,1.0,0.0,3.0,10.0,7.0,12.0,8.0,4.0,22.0,33.0,39.0,0.0
87575fd9,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,6.0,0.0
507c7bdf,15.0,7.0,6.0,7.0,2.0,5.0,16.0,11.0,6.0,1.0,5.0,4.0,19.0,1.0,1.0
7c1a0c67,14.0,10.0,3.0,9.0,2.0,5.0,11.0,6.0,3.0,1.0,2.0,7.0,21.0,27.0,0.0
78c40e94,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0
101da2b5,17.0,10.0,8.0,8.0,1.0,10.0,30.0,20.0,9.0,1.0,8.0,14.0,31.0,19.0,1.0
