goals,shot,shot_on_target,tot_shot_dist,fk,pk,att_pk,xG,npxG,G__xG,npG__npxG,season,comp,id
1,15,2,178.5,0,0,0,1.6,1.6,-0.6,-0.6,18,SPA,bc6f5f06
0,17,6,329.8,0,0,0,1.6,1.6,-1.6,-1.6,18,SPA,bd207a4d
0,4,2,47.2,0,0,0,0.3,0.3,-0.3,-0.3,18,SPA,bd6351cd
5,29,10,400.2,0,0,1,5.5,4.7,-0.5,0.3,18,SPA,bdf7b97d
1,21,2,180.6,0,0,0,3.2,3.2,-2.2,-2.2,18,SPA,be170419
0,7,1,54.6,0,0,0,1.5,1.5,-1.5,-1.5,18,SPA,be3a0121
0,18,7,262.8,0,0,0,1.4,1.4,-1.4,-1.4,18,SPA,bf97c188
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,bfa29677
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,bfb15d99
0,8,1,132.0,0,0,0,0.4,0.4,-0.4,-0.4,18,SPA,c00097d2
4,18,10,307.8,0,0,0,2.7,2.7,1.3,1.3,18,SPA,c05dfb74
2,7,4,151.2,0,0,0,0.4,0.4,1.6,1.6,18,SPA,c0617e2b
0,9,1,165.6,0,0,0,0.7,0.7,-0.7,-0.7,18,SPA,c0a0c18f
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,c0b1a6da
3,40,17,1012.0,1,0,0,1.6,1.6,1.4,1.4,18,SPA,c0c7ff58
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,c0de5ff5
2,53,8,1219.0,2,0,0,2.7,2.7,-0.7,-0.7,18,SPA,c14bc029
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,c2111b45
1,20,5,470.0,3,0,0,0.7,0.7,0.3,0.3,18,SPA,c2846353
0,7,1,114.8,0,0,0,0.6,0.6,-0.6,-0.6,18,SPA,c3ee18ef
0,3,0,81.9,1,0,0,0.1,0.1,-0.1,-0.1,18,SPA,c4af5889
8,44,15,638.0,0,1,1,8.1,7.3,-0.1,-0.3,18,SPA,c4b8bcf4
0,2,0,52.4,0,0,0,0.1,0.1,-0.1,-0.1,18,SPA,c5eaff5c
0,12,3,219.6,1,0,0,0.9,0.9,-0.9,-0.9,18,SPA,c5fa58ea
0,3,1,47.1,0,0,0,0.3,0.3,-0.3,-0.3,18,SPA,c67cd65c
0,2,1,60.2,0,0,0,0.0,0.0,0.0,0.0,18,SPA,c6e8cf1f
1,22,5,442.2,0,0,0,2.0,2.0,-1.0,-1.0,18,SPA,c7526c18
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,c818c4d9
0,6,2,62.4,0,0,0,1.2,1.2,-1.2,-1.2,18,SPA,c84c1afc
2,18,6,363.6,3,0,0,3.0,3.0,-1.0,-1.0,18,SPA,c8aa95da
0,1,0,14.8,0,0,0,0.0,0.0,0.0,0.0,18,SPA,c904f3d5
3,26,5,478.4,1,0,0,2.9,2.9,0.1,0.1,18,SPA,c90977db
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,c9cb972b
1,22,9,413.6,0,0,0,1.7,1.7,-0.7,-0.7,18,SPA,c9e39d91
9,37,13,910.2,16,0,0,3.1,3.1,5.9,5.9,18,SPA,cac2537b
0,23,8,526.7,1,0,0,1.6,1.6,-1.6,-1.6,18,SPA,cb574619
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,cbdf7d5c
0,2,0,21.2,0,0,0,0.2,0.2,-0.2,-0.2,18,SPA,cc29324e
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,cc2dd8a5
4,28,7,599.2,0,0,0,2.0,2.0,2.0,2.0,18,SPA,cce181df
0,14,0,264.6,0,0,0,0.8,0.8,-0.8,-0.8,18,SPA,cefb32b1
1,16,6,350.4,0,0,0,0.6,0.6,0.4,0.4,18,SPA,cfd65a29
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,cfd68aa7
0,3,0,82.5,0,0,0,0.1,0.1,-0.1,-0.1,18,SPA,cfd8d664
0,3,2,66.0,0,0,0,0.3,0.3,-0.3,-0.3,18,SPA,d04b94db
3,15,9,198.0,0,1,1,2.5,1.7,0.5,0.3,18,SPA,d054d8b0
0,3,2,26.4,0,0,0,0.3,0.3,-0.3,-0.3,18,SPA,d0d79694
1,8,4,141.6,0,1,1,1.8,1.1,-0.8,-1.1,18,SPA,d109f62b
5,36,17,468.0,0,0,0,5.6,5.6,-0.6,-0.6,18,SPA,d1491e00
0,1,0,9.3,0,0,0,0.1,0.1,-0.1,-0.1,18,SPA,d189e48f
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,d24e154c
1,10,3,201.0,0,0,0,0.9,0.9,0.1,0.1,18,SPA,d2ac648c
3,14,7,196.0,1,0,0,0.9,0.9,2.1,2.1,18,SPA,d2be40f2
4,38,9,900.6,6,1,1,2.7,1.9,1.3,1.1,18,SPA,d2fa73e7
0,7,3,132.3,0,0,0,1.0,1.0,-1.0,-1.0,18,SPA,d3272fba
0,8,2,124.0,0,0,0,1.1,1.1,-1.1,-1.1,18,SPA,d49f3e6b
0,2,2,27.8,0,0,0,0.2,0.2,-0.2,-0.2,18,SPA,d4c9725f
0,2,1,36.0,0,0,0,0.1,0.1,-0.1,-0.1,18,SPA,d4ef9ac5
0,2,0,65.6,1,0,0,0.1,0.1,-0.1,-0.1,18,SPA,d5127c3f
0,24,7,600.0,4,0,0,1.2,1.2,-1.2,-1.2,18,SPA,d66b9872
0,7,1,127.4,0,0,0,0.4,0.4,-0.4,-0.4,18,SPA,d70a2141
34,193,91,3802.1,48,2,4,27.1,24.0,6.9,8.0,18,SPA,d70ce98e
0,15,4,369.0,2,0,0,0.8,0.8,-0.8,-0.8,18,SPA,d79afcfc
4,52,11,1294.8,21,0,0,3.7,3.7,0.3,0.3,18,SPA,d83bbc54
0,9,1,222.3,1,0,0,0.3,0.3,-0.3,-0.3,18,SPA,d8712bf9
15,85,26,1496.0,5,3,4,11.1,7.9,3.9,4.1,18,SPA,d87e2cae
0,4,1,35.6,0,0,0,0.5,0.5,-0.5,-0.5,18,SPA,d9764034
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,d9b0cc38
2,25,8,540.0,3,0,0,1.4,1.4,0.6,0.6,18,SPA,d9ba39fc
0,14,3,246.4,1,0,0,2.0,2.0,-2.0,-2.0,18,SPA,d9bda115
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,d9faee7e
0,4,0,113.2,0,0,0,0.1,0.1,-0.1,-0.1,18,SPA,da27e268
0,4,2,120.8,0,0,0,0.1,0.1,-0.1,-0.1,18,SPA,dac68523
1,13,3,178.1,0,0,0,1.2,1.2,-0.2,-0.2,18,SPA,db0cd1ae
0,1,1,27.3,0,0,0,0.0,0.0,0.0,0.0,18,SPA,db714daf
2,14,6,358.4,0,0,0,2.0999999999999996,2.0999999999999996,-0.10000000000000003,-0.10000000000000003,18,SPA,db750822
0,16,2,438.4,9,0,0,0.8,0.8,-0.8,-0.8,18,SPA,dbe5a587
7,54,20,669.6,0,0,1,11.4,10.6,-4.4,-3.6,18,SPA,dc008610
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,dc4511f3
3,26,8,535.6,0,0,0,2.3,2.3,0.7,0.7,18,SPA,de39485a
0,3,0,88.8,0,0,0,0.1,0.1,-0.1,-0.1,18,SPA,de7d40d6
26,174,72,2731.8,15,3,4,25.2,22.0,0.8,1.0,18,SPA,dea698d9
1,7,3,80.5,0,0,0,1.3,1.3,-0.3,-0.3,18,SPA,debc6b55
0,13,1,257.4,0,0,0,0.7,0.7,-0.7,-0.7,18,SPA,def69cd0
19,70,38,1260.0,8,2,2,13.1,11.5,5.9,5.5,18,SPA,df69b544
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,df9326db
1,5,2,74.0,0,0,0,0.6,0.6,0.4,0.4,18,SPA,e08647d6
1,11,4,155.1,1,0,0,1.7,1.7,-0.7,-0.7,18,SPA,e0cd04e0
0,2,0,27.0,0,0,0,0.1,0.1,-0.1,-0.1,18,SPA,e12d7851
0,4,1,89.2,0,0,0,0.3,0.3,-0.3,-0.3,18,SPA,e185aa52
0,8,3,214.4,0,0,0,0.2,0.2,-0.2,-0.2,18,SPA,e1cbb531
0,8,2,152.8,0,0,0,0.4,0.4,-0.4,-0.4,18,SPA,e1cea3f7
0,2,0,25.8,0,0,0,0.1,0.1,-0.1,-0.1,18,SPA,e1deea75
1,19,1,381.9,0,0,0,1.1,1.1,-0.1,-0.1,18,SPA,e208bcc8
2,15,4,300.0,0,0,0,1.8,1.8,0.2,0.2,18,SPA,e28868f3
2,3,3,41.1,0,0,0,0.3,0.3,1.7,1.7,18,SPA,e42d61c7
0,5,2,68.0,0,0,0,0.3,0.3,-0.3,-0.3,18,SPA,e4b8c5b6
1,5,2,105.5,0,0,0,0.3,0.3,0.7,0.7,18,SPA,e4ed2628
1,13,3,226.2,0,0,0,1.0,1.0,0.0,0.0,18,SPA,e54bd0a2
2,18,6,376.2,2,0,0,1.9,1.9,0.1,0.1,18,SPA,e5cd9da6
5,61,21,1415.2,0,0,0,4.7,4.7,0.3,0.3,18,SPA,e6bc67d7
0,5,0,154.0,0,0,0,0.1,0.1,-0.1,-0.1,18,SPA,e7375367
0,2,2,12.6,0,0,0,0.6,0.6,-0.6,-0.6,18,SPA,e7ab4179
2,51,10,1183.2,2,0,0,2.6,2.6,-0.6,-0.6,18,SPA,e7f4603c
8,71,26,915.9,0,0,0,9.4,9.4,-1.4,-1.4,18,SPA,e897d8ba
0,2,0,56.4,0,0,0,0.0,0.0,0.0,0.0,18,SPA,e9a12436
2,18,5,327.6,1,0,0,2.4,2.4,-0.4,-0.4,18,SPA,ea6a7ab4
7,58,21,933.8,3,0,0,7.4,7.4,-0.4,-0.4,18,SPA,eb2fe5b6
0,6,2,151.2,0,0,0,0.2,0.2,-0.2,-0.2,18,SPA,eb5bc3eb
0,25,6,510.0,0,0,0,1.2,1.2,-1.2,-1.2,18,SPA,ec3efd7f
0,1,1,9.2,0,0,0,0.1,0.1,-0.1,-0.1,18,SPA,ec699fdd
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,ecada4fc
1,7,1,144.2,0,0,0,0.7,0.7,0.3,0.3,18,SPA,ecd8c01e
0,5,0,98.5,1,0,0,0.2,0.2,-0.2,-0.2,18,SPA,ed239245
1,6,3,76.2,0,0,0,1.7,1.7,-0.7,-0.7,18,SPA,ed79b7d3
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,ee8508c0
2,32,8,870.4,2,1,1,2.5,1.7,-0.5,-0.7,18,SPA,ef322658
1,14,6,287.0,0,0,0,2.0,2.0,-1.0,-1.0,18,SPA,ef345601
4,36,13,910.8,10,1,3,5.9,3.5,-1.9,-0.5,18,SPA,efa708aa
1,14,6,182.0,0,0,0,1.7,1.7,-0.7,-0.7,18,SPA,f03f284b
0,6,0,136.8,0,0,0,0.2,0.2,-0.2,-0.2,18,SPA,f0a31c00
1,12,2,146.4,0,0,0,1.2,1.2,-0.2,-0.2,18,SPA,f0da930c
0,5,0,62.5,0,0,0,0.4,0.4,-0.4,-0.4,18,SPA,f11fe861
1,14,3,348.6,0,0,0,0.4,0.4,0.6,0.6,18,SPA,f1bed920
2,15,9,142.5,0,0,0,2.4,2.4,-0.4,-0.4,18,SPA,f3112790
3,42,13,739.2,0,0,0,4.4,4.4,-1.4,-1.4,18,SPA,f3b1d9a2
1,10,3,86.0,0,0,0,1.7,1.7,-0.7,-0.7,18,SPA,f519b556
0,8,1,142.4,0,0,0,0.5,0.5,-0.5,-0.5,18,SPA,f573a8bf
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,f6798fc3
0,4,1,66.0,0,0,0,0.3,0.3,-0.3,-0.3,18,SPA,f69d934e
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,f69e9eee
0,3,1,35.4,0,0,0,0.2,0.2,-0.2,-0.2,18,SPA,f6ac68c1
3,11,5,192.5,0,0,0,1.3,1.3,1.7,1.7,18,SPA,f7dc2ae5
6,44,22,1377.2,6,0,0,6.5,6.5,-0.5,-0.5,18,SPA,f8eca1b6
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,SPA,fa6561bf
3,34,10,952.0,4,3,3,3.8,1.4,-0.8,-1.4,18,SPA,fa937f7a
1,13,4,236.6,0,0,0,0.9,0.9,0.1,0.1,18,SPA,faec2ec4
2,29,10,669.9,0,0,0,1.3,1.3,0.7,0.7,18,SPA,fb5d47b3
1,14,2,154.0,0,0,0,3.3,3.3,-2.3,-2.3,18,SPA,fbd6378b
0,13,5,124.8,0,0,0,1.9,1.9,-1.9,-1.9,18,SPA,fc4f85b1
0,1,0,20.5,0,0,0,0.0,0.0,0.0,0.0,18,SPA,fc8cb238
1,18,4,239.4,0,0,0,1.2,1.2,-0.2,-0.2,18,SPA,fd47b4f2
4,33,17,554.4,0,0,0,4.8,4.8,-0.8,-0.8,18,SPA,fd51b456
5,52,19,1086.8,3,0,0,4.7,4.7,0.3,0.3,18,SPA,fd9c4805
2,16,5,171.2,0,0,0,1.6,1.6,0.4,0.4,18,SPA,fe05804b
1,45,17,945.0,0,0,0,4.2,4.2,-3.2,-3.2,18,SPA,fed17f5a
0,3,0,89.7,0,0,0,0.1,0.1,-0.1,-0.1,18,SPA,ffad706e
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,000b3da6
0,12,3,219.6,0,0,0,1.0,1.0,-1.0,-1.0,19,SPA,003a5c72
1,33,7,600.6,0,0,0,2.6,2.6,-1.6,-1.6,19,SPA,00b28772
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,011d8c56
0,1,1,10.8,0,0,0,0.3,0.3,-0.3,-0.3,19,SPA,014b57f5
3,32,11,684.8,0,0,0,2.2,2.2,0.8,0.8,19,SPA,01eb744d
14,55,21,709.5,0,4,4,12.4,9.3,1.6,0.7,19,SPA,02319ad7
0,1,1,13.8,0,0,0,0.1,0.1,-0.1,-0.1,19,SPA,02c15616
14,115,47,2070.0,8,0,0,15.6,15.6,-1.6,-1.6,19,SPA,02ef8778
3,51,11,1320.9,11,0,1,3.5,2.7,-0.5,0.3,19,SPA,036bba5f
0,8,5,126.4,0,0,0,0.4,0.4,-0.4,-0.4,19,SPA,04965583
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,04a65a8f
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,04ac8285
9,74,24,1117.4,0,0,0,7.1,7.1,1.9,1.9,19,SPA,04e17fd5
1,28,5,478.8,0,0,0,2.9,2.9,-1.9,-1.9,19,SPA,05a4465d
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,06efa9dc
4,55,16,1292.5,1,0,0,2.9,2.9,1.1,1.1,19,SPA,070a3904
0,2,0,53.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,07750704
6,26,8,426.4,3,5,5,7.1,3.2,-1.1,-2.2,19,SPA,08511d65
0,7,1,174.3,0,0,0,0.3,0.3,-0.3,-0.3,19,SPA,0959c2a2
6,30,14,480.0,1,1,1,4.6,3.8,1.4,1.2,19,SPA,09a9e921
0,13,2,241.8,0,0,0,0.6,0.6,-0.6,-0.6,19,SPA,0a0cc13c
2,16,1,193.6,1,1,1,3.3,2.5,-1.3,-1.5,19,SPA,0a447501
2,32,6,521.6,0,0,0,3.7,3.7,-1.7,-1.7,19,SPA,0ac94a23
13,69,28,1104.0,0,2,2,12.8,11.3,0.2,-0.3,19,SPA,0ae4e09a
7,43,22,503.1,0,0,0,8.1,7.9,-1.1,-0.9,19,SPA,0b90bb97
0,2,0,35.6,0,0,0,0.4,0.4,-0.4,-0.4,19,SPA,0c2ac3cb
0,8,4,170.4,0,0,0,0.7,0.7,-0.7,-0.7,19,SPA,0c3f7197
5,68,31,1360.0,3,0,0,7.4,7.4,-2.4,-2.4,19,SPA,0ef89a37
0,3,1,49.5,0,0,0,0.2,0.2,-0.2,-0.2,19,SPA,0f0aa5b4
0,4,1,83.2,0,0,0,0.1,0.1,-0.1,-0.1,19,SPA,0f134faf
1,21,8,842.1,1,0,0,2.0,2.0,-1.0,-1.0,19,SPA,1001ae82
1,6,1,135.0,0,0,0,0.5,0.5,0.5,0.5,19,SPA,112521d1
1,10,4,91.0,0,0,0,1.8,1.8,-0.8,-0.8,19,SPA,1163de29
0,3,1,50.1,0,0,0,0.1,0.1,-0.1,-0.1,19,SPA,1232e1dc
6,30,13,336.0,0,0,0,6.3,6.3,-0.3,-0.3,19,SPA,129af0db
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,129dd8e7
0,1,1,10.9,0,0,0,0.4,0.4,-0.4,-0.4,19,SPA,12c50af5
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,13b0c150
1,7,4,171.5,2,0,0,0.3,0.3,0.7,0.7,19,SPA,13e0eb29
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,148d4105
2,21,10,312.9,0,0,0,3.4,3.4,-1.4,-1.4,19,SPA,1512328c
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,1519a888
0,21,6,291.9,0,0,0,1.7,1.7,-1.7,-1.7,19,SPA,1633fc8a
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,167c1bb0
1,25,7,487.5,0,0,0,1.1,1.1,-0.1,-0.1,19,SPA,16e9d0ea
0,2,0,68.6,0,0,0,0.0,0.0,0.0,0.0,19,SPA,174651c8
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,174f09a6
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,17a1299d
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,17d9e354
0,1,0,11.9,0,0,0,0.1,0.1,-0.1,-0.1,19,SPA,1840e36d
0,3,1,57.0,0,0,0,0.5,0.5,-0.5,-0.5,19,SPA,18dc8533
4,61,22,1464.0,11,0,0,4.0,4.0,0.0,0.0,19,SPA,19709006
3,23,6,637.1,0,0,0,2.4,2.4,0.6000000000000001,0.6000000000000001,19,SPA,19b776e9
0,3,2,84.3,1,0,0,0.1,0.1,-0.1,-0.1,19,SPA,1a1609ab
0,7,1,362.6,0,0,0,0.4,0.4,-0.4,-0.4,19,SPA,1a317a1b
3,30,7,729.0,13,0,0,1.8,1.8,1.2,1.2,19,SPA,1b17ed86
9,36,17,493.2,0,1,1,7.9,7.1,1.1,0.9,19,SPA,1bda5842
0,1,1,11.6,0,0,0,0.5,0.5,-0.5,-0.5,19,SPA,1d1691ad
0,11,4,133.1,0,0,0,1.5,1.5,-1.5,-1.5,19,SPA,1d5f96d9
1,22,2,349.8,0,0,0,2.0,2.0,-1.0,-1.0,19,SPA,1daec722
0,1,0,15.5,0,0,0,0.1,0.1,-0.1,-0.1,19,SPA,1e1bea09
1,22,4,497.2,0,0,0,0.8,0.8,0.2,0.2,19,SPA,1f079188
1,9,4,88.2,0,0,0,1.3,1.3,-0.3,-0.3,19,SPA,1f54ed90
8,79,30,1177.1,0,0,1,13.8,13.0,-5.8,-5.0,19,SPA,1fb1c435
0,23,8,616.4,0,0,0,0.7,0.7,-0.7,-0.7,19,SPA,1fe0492d
0,1,0,29.6,0,0,0,0.0,0.0,0.0,0.0,19,SPA,1fe67e86
1,5,1,70.0,0,0,0,0.5,0.5,0.5,0.5,19,SPA,200e89e1
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,20b9f052
19,72,34,864.0,0,5,5,14.1,10.4,4.9,3.6,19,SPA,220c11f1
0,2,0,33.4,0,0,0,0.1,0.1,-0.1,-0.1,19,SPA,228b0d9d
1,21,4,564.9,3,0,0,1.0,1.0,0.0,0.0,19,SPA,2306bfde
0,2,0,39.6,0,0,0,0.1,0.1,-0.1,-0.1,19,SPA,23fffc06
0,2,0,61.4,0,0,0,0.0,0.0,0.0,0.0,19,SPA,240d3a0b
5,55,23,1204.5,10,0,0,4.6,4.6,0.4,0.4,19,SPA,244f57b9
0,2,0,65.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,248c409d
3,19,7,254.6,0,0,0,2.2,2.2,0.8,0.8,19,SPA,24f59bb2
10,87,23,1722.6,2,1,1,6.8,6.1,3.2,2.9,19,SPA,253a06b9
2,10,3,190.0,0,0,0,1.3,1.3,0.7,0.7,19,SPA,25c72b36
0,8,2,123.2,0,0,0,0.9,0.9,-0.9,-0.9,19,SPA,2683eda7
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,26f2473f
0,3,1,30.6,0,0,0,0.2,0.2,-0.2,-0.2,19,SPA,274ab13c
3,12,7,127.2,0,0,0,1.3,1.3,1.7,1.7,19,SPA,27a013f7
0,23,6,526.7,0,0,0,1.6,1.6,-1.6,-1.6,19,SPA,27d0a506
2,17,9,255.0,0,2,2,3.3,1.8,-1.3,-1.8,19,SPA,293211e1
0,5,0,76.0,0,0,0,0.3,0.3,-0.3,-0.3,19,SPA,2946f9a1
1,17,7,299.2,0,0,0,1.4,1.4,-0.4,-0.4,19,SPA,2973d8ff
1,19,6,399.0,0,0,0,1.6,1.6,-0.6,-0.6,19,SPA,29b61deb
0,4,2,96.4,0,0,0,0.1,0.1,-0.1,-0.1,19,SPA,29e48848
4,58,17,1415.2,9,0,0,2.6,2.6,1.4,1.4,19,SPA,2a0c8ba4
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,2a8c9f98
0,6,2,87.6,0,0,0,0.9,0.9,-0.9,-0.9,19,SPA,2b15a82a
2,35,11,560.0,1,0,0,3.3,3.3,-1.3,-1.3,19,SPA,2bee98fd
1,18,3,261.0,0,0,0,1.2,1.2,-0.2,-0.2,19,SPA,2e23c66b
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,2e8fc160
0,2,0,41.6,0,0,0,0.1,0.1,-0.1,-0.1,19,SPA,2ef16f06
1,24,4,664.8,5,0,0,0.7,0.7,0.3,0.3,19,SPA,3024e383
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,3061e1ec
0,1,0,26.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,30672832
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,307fcd26
3,24,9,583.2,3,0,0,2.3,2.3,0.7,0.7,19,SPA,31223bcf
3,47,15,1875.3,0,0,1,5.5,4.699999999999999,-2.5,-1.7000000000000002,19,SPA,32974271
1,12,3,259.2,0,0,0,0.5,0.5,0.5,0.5,19,SPA,32c0491f
0,4,0,76.8,0,0,0,0.2,0.2,-0.2,-0.2,19,SPA,335039a2
0,6,0,122.4,0,0,0,0.2,0.2,-0.2,-0.2,19,SPA,3353737a
0,9,1,133.2,0,0,0,0.5,0.5,-0.5,-0.5,19,SPA,335fa267
0,1,0,23.8,0,0,0,0.0,0.0,0.0,0.0,19,SPA,355c883a
2,41,15,762.6,0,1,1,5.0,4.3,-3.0,-3.3,19,SPA,35f6db55
4,26,9,530.4,3,1,1,3.6,2.8,0.4,0.2,19,SPA,36d5469c
0,2,1,24.2,0,0,0,0.4,0.4,-0.4,-0.4,19,SPA,375a669e
0,9,5,189.0,0,0,0,0.4,0.4,-0.4,-0.4,19,SPA,379652be
0,7,1,110.6,0,0,0,0.4,0.4,-0.4,-0.4,19,SPA,37e103f8
0,9,2,146.7,0,0,0,0.5,0.5,-0.5,-0.5,19,SPA,37f1cf47
4,25,8,565.0,0,1,1,2.9,2.1,1.1,0.9,19,SPA,37f96552
0,23,11,326.6,0,0,0,2.3,2.3,-2.3,-2.3,19,SPA,38699c72
2,20,5,332.0,0,1,2,5.1,3.5,-3.1,-2.5,19,SPA,3902e91b
6,58,28,823.6,0,0,0,8.9,8.6,-2.9,-2.6,19,SPA,3aa4a3be
0,1,1,18.7,0,0,0,0.0,0.0,0.0,0.0,19,SPA,3c05c659
0,11,3,297.0,0,0,0,0.3,0.3,-0.3,-0.3,19,SPA,3c7bc9bd
1,18,5,226.8,0,0,0,2.1,2.1,-1.1,-1.1,19,SPA,3cb6f224
0,1,0,22.8,0,0,0,0.0,0.0,0.0,0.0,19,SPA,3d7e48ce
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,3e1858af
1,29,6,774.3,4,0,0,1.0,1.0,0.0,0.0,19,SPA,3e4f735d
0,1,0,10.7,0,0,0,0.1,0.1,-0.1,-0.1,19,SPA,3e5a168c
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,3e96f3e7
0,11,3,110.0,0,0,0,1.3,1.0,-1.3,-1.0,19,SPA,3ecc11d8
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,3ee0dd59
0,2,0,22.8,0,0,0,0.2,0.2,-0.2,-0.2,19,SPA,3eed9821
0,5,1,81.0,0,0,0,0.3,0.3,-0.3,-0.3,19,SPA,3ef0fa48
9,63,26,831.6,0,0,0,10.3,10.3,-1.3,-1.3,19,SPA,3effaa34
1,32,11,665.6,0,0,0,1.5,1.5,-0.5,-0.5,19,SPA,3f10bd22
4,22,8,385.0,0,0,0,2.9,2.9,1.1,1.1,19,SPA,3f79a1c8
0,25,4,452.5,2,0,0,2.1,2.1,-2.1,-2.1,19,SPA,3fc45c73
1,7,5,87.5,0,0,0,1.2,1.2,-0.2,-0.2,19,SPA,407feb71
1,20,4,560.0,2,0,1,1.5,0.7,-0.5,0.3,19,SPA,418f8f61
1,10,2,106.0,0,0,0,0.8,0.8,0.2,0.2,19,SPA,41b3069f
0,6,3,111.0,0,0,0,0.4,0.4,-0.4,-0.4,19,SPA,41c12f75
6,36,15,450.0,0,0,0,8.8,8.8,-2.8,-2.8,19,SPA,42276181
1,15,6,136.5,0,0,0,2.1,2.1,-1.1,-1.1,19,SPA,4242011c
1,14,2,207.2,0,0,0,1.2,1.2,-0.2,-0.2,19,SPA,42dcf26d
14,55,21,704.0,0,2,2,11.5,9.9,2.5,2.1,19,SPA,43f71e77
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,4442fbcd
0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,19,SPA,44e07fac
1,45,17,814.5,1,0,0,4.1,4.1,-3.1,-3.1,19,SPA,45af8a54
3,13,4,197.6,0,0,0,1.1,1.1,1.9,1.9,19,SPA,45e17712
1,8,2,192.0,0,0,0,0.8,0.8,0.2,0.2,19,SPA,45e304c8
2,13,4,191.1,0,0,0,1.8,1.8,0.2,0.2,19,SPA,4601e194
0,3,2,50.4,0,0,0,0.2,0.2,-0.2,-0.2,19,SPA,46166b49
3,45,8,814.5,0,0,0,4.1,4.1,-1.1,-1.1,19,SPA,467bae22
0,1,0,14.0,0,0,0,0.1,0.1,-0.1,-0.1,19,SPA,46e07328
1,32,6,636.8,5,0,0,2.4,2.4,-1.4,-1.4,19,SPA,4737cebe
1,6,2,63.6,0,0,0,0.9,0.9,0.1,0.1,19,SPA,474ecac8
0,2,0,41.6,0,0,0,0.1,0.1,-0.1,-0.1,19,SPA,487d9b09
0,6,4,131.4,0,0,0,0.3,0.3,-0.3,-0.3,19,SPA,48b3dd60
1,15,6,277.5,1,0,0,1.4,1.4,-0.4,-0.4,19,SPA,48e89655
1,11,4,242.0,0,0,0,0.4,0.4,0.6,0.6,19,SPA,4958bfb2
0,22,7,451.0,0,0,0,1.3,1.3,-1.3,-1.3,19,SPA,49ea92be
