sca,sca_pass_live,sca_pass_dead,sca_take_on,sca_shot,sca_fouled,sca_def,gca,gca_pass_live,gca_pass_dead,gca_take_on,gca_shot,gca_fouled,gca_def,season,comp,id
52,39,3,1,7,2,0,7,5,0,1,1,0,0,20,ITA,33ecf462
40,22,0,7,5,5,1,4,2,0,0,0,1,1,20,ITA,343c0d52
9,7,2,0,0,0,0,1,1,0,0,0,0,0,20,ITA,343f753a
10,10,0,0,0,0,0,2,2,0,0,0,0,0,20,ITA,3535098b
89,65,13,3,5,3,0,12,8,2,0,2,0,0,20,ITA,356c9002
37,29,8,0,0,0,0,1,1,0,0,0,0,0,20,ITA,35dd6d80
9,8,0,0,0,1,0,1,1,0,0,0,0,0,20,ITA,360b2bb1
55,47,2,4,2,0,0,3,2,0,0,1,0,0,20,ITA,3626daea
19,16,0,0,2,1,0,1,1,0,0,0,0,0,20,ITA,38ac43d3
44,38,5,0,0,1,0,2,2,0,0,0,0,0,20,ITA,39ee6cb6
95,82,7,3,3,0,0,11,10,1,0,0,0,0,20,ITA,3b333ac3
52,39,5,4,1,3,0,9,7,1,0,0,1,0,20,ITA,3b61c9ec
82,60,15,3,0,4,0,11,5,3,2,0,1,0,20,ITA,3b8674e6
69,55,6,1,4,2,1,7,5,1,0,0,1,0,20,ITA,3bb7af3b
116,79,1,10,15,10,1,21,12,0,2,3,4,0,20,ITA,3bb7f478
5,2,3,0,0,0,0,0,0,0,0,0,0,0,20,ITA,3c05c659
44,39,3,2,0,0,0,5,5,0,0,0,0,0,20,ITA,3cd3b384
36,27,2,1,3,3,0,4,4,0,0,0,0,0,20,ITA,3ead85f9
7,4,0,0,1,2,0,0,0,0,0,0,0,0,20,ITA,3ed84b2c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,3ef0a2d7
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,3effaa34
4,3,0,0,0,1,0,0,0,0,0,0,0,0,20,ITA,4195b8b6
44,27,0,4,5,7,1,5,0,0,1,1,3,0,20,ITA,422ec08a
3,3,0,0,0,0,0,1,1,0,0,0,0,0,20,ITA,42b1a58a
2,1,0,0,0,1,0,0,0,0,0,0,0,0,20,ITA,43a1bea5
25,19,3,2,1,0,0,2,2,0,0,0,0,0,20,ITA,440c84ed
117,84,0,12,11,9,1,19,10,0,2,1,5,1,20,ITA,4431aed2
16,12,0,0,1,2,1,0,0,0,0,0,0,0,20,ITA,44510fde
34,26,0,1,5,2,0,4,4,0,0,0,0,0,20,ITA,44ac04e9
22,16,2,1,1,2,0,0,0,0,0,0,0,0,20,ITA,44eb9093
22,13,9,0,0,0,0,0,0,0,0,0,0,0,20,ITA,455a2b79
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,4571fa88
5,4,0,1,0,0,0,1,1,0,0,0,0,0,20,ITA,45af5134
111,68,4,19,5,15,0,13,7,0,2,1,3,0,20,ITA,45b9b619
127,60,59,0,4,2,2,12,5,7,0,0,0,0,20,ITA,4611e028
36,29,3,0,1,2,1,3,2,0,0,0,1,0,20,ITA,46f5c54d
39,28,0,8,0,1,2,3,2,0,0,0,0,1,20,ITA,46fa7204
8,8,0,0,0,0,0,2,2,0,0,0,0,0,20,ITA,47a500ae
15,10,0,1,1,3,0,1,0,0,0,1,0,0,20,ITA,482145e9
126,77,13,16,9,10,1,10,8,1,0,0,1,0,20,ITA,48d5bd33
85,63,18,0,2,0,2,5,5,0,0,0,0,0,20,ITA,4a56052c
139,80,35,5,5,12,2,20,15,2,0,1,2,0,20,ITA,4a5a45c7
1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,ITA,4a6914ff
9,8,0,0,1,0,0,1,1,0,0,0,0,0,20,ITA,4b029b31
33,24,0,3,6,0,0,4,1,0,1,2,0,0,20,ITA,4b3e1a38
59,46,1,6,2,3,1,5,4,0,1,0,0,0,20,ITA,4c3a6744
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,4c62d0c8
42,36,1,0,2,2,1,2,2,0,0,0,0,0,20,ITA,4c78b5ed
19,16,1,1,0,0,1,3,1,1,0,0,0,1,20,ITA,4cdcbc14
59,47,1,4,4,3,0,5,4,0,1,0,0,0,20,ITA,4cde5509
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,4ce8f4a3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,4e1d5e59
87,63,13,5,2,4,0,5,4,0,1,0,0,0,20,ITA,4e219ad2
8,7,1,0,0,0,0,3,2,1,0,0,0,0,20,ITA,4e358a2d
111,93,1,2,7,4,4,16,13,0,1,1,1,0,20,ITA,4e6dbac4
11,9,1,0,1,0,0,2,1,0,0,1,0,0,20,ITA,4f2908e5
52,38,7,4,0,2,1,5,5,0,0,0,0,0,20,ITA,4fa7cb9b
112,85,7,14,5,1,0,18,14,0,3,1,0,0,20,ITA,5128bde4
51,45,1,2,2,1,0,7,6,0,0,0,1,0,20,ITA,528492ea
225,149,40,17,14,1,4,29,23,2,0,1,1,2,20,ITA,5294a83f
33,31,0,0,2,0,0,3,3,0,0,0,0,0,20,ITA,52ec54d0
93,73,1,11,4,4,0,9,7,0,2,0,0,0,20,ITA,5313ed43
56,41,0,6,6,3,0,9,4,0,1,3,1,0,20,ITA,536cebe5
2,1,0,0,1,0,0,0,0,0,0,0,0,0,20,ITA,539230cf
119,77,13,4,14,10,1,13,10,0,0,2,1,0,20,ITA,53a0e358
31,29,0,0,0,0,2,1,1,0,0,0,0,0,20,ITA,53de807a
59,40,3,6,6,4,0,4,3,0,0,1,0,0,20,ITA,54e53b7e
48,34,0,3,3,5,3,5,4,0,0,0,1,0,20,ITA,5592007b
33,28,0,1,0,2,2,1,1,0,0,0,0,0,20,ITA,563a68ad
14,13,0,1,0,0,0,1,1,0,0,0,0,0,20,ITA,56400c01
32,27,1,1,0,1,2,2,1,0,0,0,1,0,20,ITA,56b2957b
74,43,14,4,6,3,4,7,6,1,0,0,0,0,20,ITA,570bb4b9
12,10,2,0,0,0,0,1,1,0,0,0,0,0,20,ITA,5710a281
26,23,1,1,0,0,1,0,0,0,0,0,0,0,20,ITA,58027adc
1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,ITA,582a251c
27,21,1,0,2,3,0,2,2,0,0,0,0,0,20,ITA,5832ebfe
26,19,1,0,4,0,2,0,0,0,0,0,0,0,20,ITA,585a73a8
5,4,1,0,0,0,0,0,0,0,0,0,0,0,20,ITA,58d97e77
43,33,1,2,1,6,0,6,4,0,0,0,2,0,20,ITA,58e933d2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,599d91d0
5,2,1,1,1,0,0,1,1,0,0,0,0,0,20,ITA,59be3a74
81,72,1,4,0,3,1,7,6,0,0,0,1,0,20,ITA,5a2cb25d
29,23,0,0,4,1,1,5,4,0,0,1,0,0,20,ITA,5aa53281
53,38,0,3,5,5,2,9,4,0,2,2,1,0,20,ITA,5aaef9ef
100,84,0,5,4,7,0,16,10,0,3,1,2,0,20,ITA,5bd72174
9,5,1,3,0,0,0,1,0,0,1,0,0,0,20,ITA,5c397195
55,48,1,1,2,1,2,4,3,0,0,1,0,0,20,ITA,5cec2c74
24,18,3,2,0,1,0,1,1,0,0,0,0,0,20,ITA,5df4ef30
4,3,0,0,0,1,0,0,0,0,0,0,0,0,20,ITA,5e834dce
58,37,6,8,4,3,0,4,2,2,0,0,0,0,20,ITA,5e861944
115,94,0,11,9,1,0,13,10,0,1,2,0,0,20,ITA,5eae500a
16,10,5,1,0,0,0,3,1,2,0,0,0,0,20,ITA,5efc5389
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,5fa57166
19,14,0,0,1,2,2,0,0,0,0,0,0,0,20,ITA,5fd5ed86
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,6010ba04
71,50,0,8,8,3,2,7,5,0,0,1,0,1,20,ITA,601ef102
40,31,6,1,0,2,0,2,2,0,0,0,0,0,20,ITA,61b3978f
3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,61f2f56a
50,35,8,3,2,2,0,4,4,0,0,0,0,0,20,ITA,6213fd82
16,13,0,1,1,1,0,0,0,0,0,0,0,0,20,ITA,62437b4f
22,17,2,0,1,1,1,1,1,0,0,0,0,0,20,ITA,63071a3f
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,649b01d8
26,18,2,1,2,3,0,3,2,1,0,0,0,0,20,ITA,64cd167d
3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,6523afa4
41,30,7,1,2,1,0,4,2,1,0,1,0,0,20,ITA,652811aa
3,1,0,1,0,1,0,0,0,0,0,0,0,0,20,ITA,66a9470c
75,49,1,10,7,6,2,5,2,0,1,2,0,0,20,ITA,674cfc5a
4,4,0,0,0,0,0,2,2,0,0,0,0,0,20,ITA,67f649be
6,5,0,1,0,0,0,0,0,0,0,0,0,0,20,ITA,6817095b
131,89,10,10,12,9,1,23,11,1,4,3,4,0,20,ITA,68252d6d
61,50,1,3,2,5,0,5,4,0,0,0,1,0,20,ITA,6928979a
15,11,2,1,1,0,0,1,1,0,0,0,0,0,20,ITA,6a189491
20,19,0,1,0,0,0,2,2,0,0,0,0,0,20,ITA,6aafdc27
10,8,0,2,0,0,0,0,0,0,0,0,0,0,20,ITA,6c1f7328
6,5,0,0,1,0,0,1,0,0,0,1,0,0,20,ITA,6ca663b4
11,9,0,0,1,1,0,2,1,0,0,0,1,0,20,ITA,6cc97b6a
12,11,0,1,0,0,0,0,0,0,0,0,0,0,20,ITA,6e058f06
199,127,38,10,9,12,3,29,18,4,2,2,3,0,20,ITA,6e4df551
31,28,0,0,3,0,0,1,0,0,0,1,0,0,20,ITA,6eee05f1
69,43,18,2,1,2,3,11,8,2,0,0,0,1,20,ITA,6f5ead86
36,22,1,2,7,4,0,2,1,0,0,0,1,0,20,ITA,718b8afd
39,33,1,2,2,1,0,6,6,0,0,0,0,0,20,ITA,71dc23da
1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,ITA,72be9309
1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,ITA,73ddc40c
4,3,1,0,0,0,0,1,1,0,0,0,0,0,20,ITA,74419746
33,28,1,1,0,2,1,2,2,0,0,0,0,0,20,ITA,756959aa
36,29,1,2,3,0,1,2,2,0,0,0,0,0,20,ITA,75b86fb3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,75e60d75
12,10,0,1,1,0,0,2,1,0,0,1,0,0,20,ITA,7737dee2
59,47,2,1,4,5,0,3,2,0,1,0,0,0,20,ITA,780e3631
114,77,26,0,4,7,0,9,7,1,0,1,0,0,20,ITA,78841da9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,79083382
39,17,1,5,10,6,0,2,1,0,0,1,0,0,20,ITA,79443529
8,2,5,0,0,1,0,0,0,0,0,0,0,0,20,ITA,7aa84ac5
1,1,0,0,0,0,0,1,1,0,0,0,0,0,20,ITA,7b075c75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,7b4b9221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,7b4de647
8,4,0,0,2,2,0,0,0,0,0,0,0,0,20,ITA,7b536033
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,7b5f516f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,7ba1f1ef
20,12,2,2,1,1,2,2,1,0,0,0,0,1,20,ITA,7d3cbc67
8,8,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,7d50454d
4,4,0,0,0,0,0,2,2,0,0,0,0,0,20,ITA,7e81a17d
116,63,23,12,8,9,1,12,6,2,2,2,0,0,20,ITA,7eb97a8e
10,4,1,5,0,0,0,0,0,0,0,0,0,0,20,ITA,7ec7738e
12,12,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,7ed4921e
5,4,0,0,1,0,0,0,0,0,0,0,0,0,20,ITA,7f24b3eb
15,13,0,0,1,1,0,1,1,0,0,0,0,0,20,ITA,7f267d66
4,3,1,0,0,0,0,1,0,1,0,0,0,0,20,ITA,7f66ea09
5,5,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,7f78ad23
50,37,3,2,6,0,2,5,4,0,0,1,0,0,20,ITA,7fd58fe3
12,11,0,0,1,0,0,3,2,0,0,1,0,0,20,ITA,7fe90ccd
9,5,1,0,2,0,1,0,0,0,0,0,0,0,20,ITA,7ff93107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,801831fe
5,3,2,0,0,0,0,1,1,0,0,0,0,0,20,ITA,80c718dd
78,56,2,3,8,8,1,12,8,0,1,2,1,0,20,ITA,81255c03
21,18,0,1,0,2,0,2,2,0,0,0,0,0,20,ITA,817c6964
4,2,0,0,0,2,0,0,0,0,0,0,0,0,20,ITA,822a7761
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,82328faf
5,4,0,1,0,0,0,0,0,0,0,0,0,0,20,ITA,825b8997
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,82b1198a
20,12,0,0,7,1,0,2,1,0,0,1,0,0,20,ITA,82dbf623
6,5,1,0,0,0,0,2,2,0,0,0,0,0,20,ITA,82efe6fa
14,13,0,0,0,0,1,1,1,0,0,0,0,0,20,ITA,84594618
8,6,1,0,1,0,0,0,0,0,0,0,0,0,20,ITA,84b6acaa
39,27,1,3,3,3,2,7,4,0,0,1,2,0,20,ITA,852351df
30,24,0,1,3,2,0,8,5,0,1,2,0,0,20,ITA,854ee61a
50,38,1,2,8,1,0,6,3,0,1,2,0,0,20,ITA,85613cf0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,85e51909
24,21,0,0,2,1,0,2,1,0,0,0,1,0,20,ITA,8650af85
22,7,7,3,3,2,0,2,1,0,0,1,0,0,20,ITA,8697c095
53,38,0,5,3,5,2,6,2,0,2,1,1,0,20,ITA,8794e251
24,17,0,3,2,1,1,1,1,0,0,0,0,0,20,ITA,881ef58c
7,3,1,2,0,1,0,0,0,0,0,0,0,0,20,ITA,88c89891
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,8913a9f9
36,29,0,1,1,3,2,1,1,0,0,0,0,0,20,ITA,89976232
104,74,9,10,6,4,1,15,10,1,1,0,2,1,20,ITA,89b2c8a9
90,68,0,11,8,2,1,5,4,0,1,0,0,0,20,ITA,8a08491a
12,10,1,0,0,1,0,3,3,0,0,0,0,0,20,ITA,8abd0c03
5,3,0,0,1,1,0,0,0,0,0,0,0,0,20,ITA,8b303bcb
6,5,0,1,0,0,0,1,0,0,1,0,0,0,20,ITA,8b609c34
30,21,0,4,2,3,0,2,1,0,1,0,0,0,20,ITA,8b66d9cc
5,2,0,0,2,0,1,1,1,0,0,0,0,0,20,ITA,8b8a56ce
32,28,0,1,2,1,0,3,2,0,0,1,0,0,20,ITA,8b95acda
2,2,0,0,0,0,0,1,1,0,0,0,0,0,20,ITA,8bc8829a
8,6,0,2,0,0,0,0,0,0,0,0,0,0,20,ITA,8c63fae5
47,40,2,3,1,1,0,0,0,0,0,0,0,0,20,ITA,8c65eb5f
22,16,1,0,2,2,1,3,1,0,0,1,1,0,20,ITA,8c725b43
8,8,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,8cabdc1e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,8cb494c9
5,3,1,0,1,0,0,0,0,0,0,0,0,0,20,ITA,8cc29864
10,6,1,0,2,0,1,0,0,0,0,0,0,0,20,ITA,8cea6319
88,81,0,4,1,2,0,6,6,0,0,0,0,0,20,ITA,8d8178ac
10,8,0,1,0,0,1,3,2,0,0,0,0,1,20,ITA,8da74c05
14,11,1,0,2,0,0,1,0,0,0,1,0,0,20,ITA,8efa621b
91,55,12,4,10,10,0,11,7,0,1,1,2,0,20,ITA,8f866fe8
30,25,4,0,1,0,0,3,2,1,0,0,0,0,20,ITA,8fef5412
36,18,0,2,7,9,0,1,1,0,0,0,0,0,20,ITA,8ff07990
31,26,3,1,0,0,1,4,3,0,0,0,0,1,20,ITA,9085dd7c
98,76,19,0,0,2,1,7,6,1,0,0,0,0,20,ITA,909bce7f
19,18,0,0,1,0,0,0,0,0,0,0,0,0,20,ITA,91899ca8
3,1,0,0,0,0,2,0,0,0,0,0,0,0,20,ITA,91976866
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,919dd4b1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,91c9de34
22,19,1,1,1,0,0,3,2,0,1,0,0,0,20,ITA,921f6058
13,12,1,0,0,0,0,0,0,0,0,0,0,0,20,ITA,92b4758e
42,30,4,3,3,2,0,3,2,0,0,1,0,0,20,ITA,92d83c27
4,4,0,0,0,0,0,1,1,0,0,0,0,0,20,ITA,933d3b51
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,934e264d
44,37,0,3,1,3,0,8,4,0,1,0,3,0,20,ITA,93b891d1
12,9,1,0,1,0,1,1,0,0,0,1,0,0,20,ITA,93cf32a8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,9413b19f
27,14,0,5,3,5,0,4,2,0,0,2,0,0,20,ITA,94816803
46,37,1,1,4,2,1,5,4,0,0,1,0,0,20,ITA,94b2001f
6,5,0,0,0,1,0,3,3,0,0,0,0,0,20,ITA,952a03fe
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,9591723b
29,20,0,2,5,2,0,4,2,0,0,1,1,0,20,ITA,9592289a
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,95adf1e1
96,76,3,9,2,5,1,7,6,0,1,0,0,0,20,ITA,95facda1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,96640846
32,29,0,0,0,3,0,3,3,0,0,0,0,0,20,ITA,96960855
42,30,7,1,1,3,0,5,5,0,0,0,0,0,20,ITA,96e0490d
19,12,6,0,1,0,0,4,3,1,0,0,0,0,20,ITA,970b8574
41,28,9,1,2,1,0,7,6,0,0,1,0,0,20,ITA,980522ec
21,19,0,1,0,1,0,3,1,0,1,0,1,0,20,ITA,983ff2c7
2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,ITA,9866afec
73,61,3,2,3,2,2,9,5,0,1,2,0,1,20,ITA,98d2c2c4
62,37,1,14,4,5,1,11,5,0,4,0,2,0,20,ITA,9907b1c8
8,8,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,997fff07
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,9b30df1e
48,34,1,7,4,0,2,3,2,1,0,0,0,0,20,ITA,9b6f7fd5
116,99,0,4,3,8,2,13,9,0,1,0,3,0,20,ITA,9d4c45d6
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,9dc96f10
58,36,15,3,0,4,0,11,9,1,1,0,0,0,20,ITA,9e1577aa
34,25,2,0,2,5,0,2,1,0,0,0,1,0,20,ITA,9e90fb5d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,9f5a610b
4,2,2,0,0,0,0,0,0,0,0,0,0,0,20,ITA,a111cf41
26,13,8,2,2,1,0,2,1,1,0,0,0,0,20,ITA,a1216563
2,0,0,1,0,1,0,0,0,0,0,0,0,0,20,ITA,a36084cd
31,24,0,2,1,3,1,4,2,0,0,1,1,0,20,ITA,a3d94a58
12,10,0,0,1,1,0,2,0,0,0,1,1,0,20,ITA,a40819d9
46,29,4,6,1,5,1,3,2,1,0,0,0,0,20,ITA,a40d5a0c
29,23,2,2,0,1,1,1,1,0,0,0,0,0,20,ITA,a4e85758
19,14,0,0,3,2,0,2,1,0,0,0,1,0,20,ITA,a4fe8cda
145,124,2,5,7,6,1,11,9,0,0,0,2,0,20,ITA,a5296e55
23,17,2,0,2,2,0,3,3,0,0,0,0,0,20,ITA,a64cbd35
8,6,0,1,0,1,0,0,0,0,0,0,0,0,20,ITA,a65ce836
6,3,0,2,0,0,1,0,0,0,0,0,0,0,20,ITA,a69cc629
46,32,0,7,3,4,0,2,1,0,0,0,1,0,20,ITA,a69e4806
102,83,9,1,3,3,3,9,9,0,0,0,0,0,20,ITA,a8a874f1
28,14,4,4,4,2,0,4,2,1,0,1,0,0,20,ITA,a8f21b9f
44,39,3,1,0,1,0,4,4,0,0,0,0,0,20,ITA,a96e5dc0
67,48,9,3,5,2,0,4,3,1,0,0,0,0,20,ITA,aae9d04a
110,67,33,3,6,0,1,7,4,3,0,0,0,0,20,ITA,ab1ca213
3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,ab4449d6
2,0,0,0,1,1,0,0,0,0,0,0,0,0,20,ITA,ac1f056e
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,ac4003af
4,4,0,0,0,0,0,1,1,0,0,0,0,0,20,ITA,ac7e640b
106,74,24,0,1,3,4,9,5,2,0,1,1,0,20,ITA,ad6df2d5
1,0,0,0,0,1,0,1,0,0,0,0,1,0,20,ITA,aded8e6f
11,8,0,2,0,1,0,3,3,0,0,0,0,0,20,ITA,ae4e2852
74,49,22,0,0,2,1,11,8,2,0,0,1,0,20,ITA,ae64d449
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,ae7058f9
23,18,3,1,1,0,0,2,2,0,0,0,0,0,20,ITA,ae82fa48
14,14,0,0,0,0,0,1,1,0,0,0,0,0,20,ITA,b0243215
112,68,2,12,12,16,2,14,8,0,2,2,2,0,20,ITA,b0f7e36c
34,27,0,2,2,3,0,3,3,0,0,0,0,0,20,ITA,b1236c63
13,9,0,0,3,0,1,0,0,0,0,0,0,0,20,ITA,b1deecf8
8,6,0,2,0,0,0,0,0,0,0,0,0,0,20,ITA,b233e8e4
44,37,0,2,3,1,1,5,4,0,1,0,0,0,20,ITA,b3af9be1
49,41,1,0,5,0,2,2,2,0,0,0,0,0,20,ITA,b3fd7075
16,10,2,0,0,3,1,1,1,0,0,0,0,0,20,ITA,b59e02da
8,6,0,1,0,0,1,0,0,0,0,0,0,0,20,ITA,b5bf1770
10,7,0,0,1,2,0,0,0,0,0,0,0,0,20,ITA,b5cae4e6
30,27,1,0,1,1,0,4,3,0,0,1,0,0,20,ITA,b6964eb6
83,55,7,7,6,6,2,8,6,0,0,2,0,0,20,ITA,b6b2b820
44,26,7,4,4,3,0,6,0,1,1,2,2,0,20,ITA,b70bde8f
6,6,0,0,0,0,0,1,1,0,0,0,0,0,20,ITA,b7a5bc86
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,b86fe156
10,9,0,0,0,0,1,0,0,0,0,0,0,0,20,ITA,b871bf55
37,34,0,0,2,1,0,5,5,0,0,0,0,0,20,ITA,b96b595c
35,28,0,1,3,1,2,2,1,0,0,0,1,0,20,ITA,ba1e04b3
31,23,6,1,1,0,0,2,2,0,0,0,0,0,20,ITA,ba3d3bea
59,46,3,4,3,2,1,8,6,0,2,0,0,0,20,ITA,bbafc0c4
8,7,0,0,0,1,0,2,2,0,0,0,0,0,20,ITA,bdc74a8f
20,10,2,0,2,6,0,0,0,0,0,0,0,0,20,ITA,bdd0692f
47,34,3,5,3,2,0,6,5,0,0,0,1,0,20,ITA,be927d03
25,24,0,0,1,0,0,0,0,0,0,0,0,0,20,ITA,bee704fc
51,44,1,2,1,2,1,5,3,0,0,0,1,1,20,ITA,bf13975c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,bf168004
41,39,0,0,1,1,0,3,3,0,0,0,0,0,20,ITA,bf309d24
6,3,0,1,1,1,0,1,1,0,0,0,0,0,20,ITA,bf356094
69,39,4,4,10,12,0,10,6,0,0,4,0,0,20,ITA,bf39bdec
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,bf4d31d3
37,21,1,2,6,5,2,3,2,0,0,1,0,0,20,ITA,bf57eaab
7,3,0,3,0,1,0,0,0,0,0,0,0,0,20,ITA,c01c66d9
127,115,1,6,2,2,1,13,11,0,0,1,1,0,20,ITA,c0c7ff58
54,49,0,0,0,2,3,5,5,0,0,0,0,0,20,ITA,c0cddebe
7,6,0,0,0,1,0,1,1,0,0,0,0,0,20,ITA,c235e803
2,2,0,0,0,0,0,1,1,0,0,0,0,0,20,ITA,c316607a
14,9,0,0,4,1,0,1,0,0,0,1,0,0,20,ITA,c375dfa5
85,41,31,3,8,2,0,4,1,1,0,2,0,0,20,ITA,c3a8bcd8
47,35,0,4,2,5,1,8,3,0,4,0,1,0,20,ITA,c414df9d
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,c4efe2b4
21,12,3,1,2,2,1,3,2,0,0,1,0,0,20,ITA,c50cee19
25,22,1,0,1,1,0,5,4,0,0,1,0,0,20,ITA,c53083ad
53,43,4,0,4,1,1,10,7,0,0,1,1,1,20,ITA,c56dc39e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,c59f90b0
18,11,7,0,0,0,0,1,0,1,0,0,0,0,20,ITA,c5adc293
41,34,0,2,2,3,0,6,3,0,1,0,2,0,20,ITA,c693347d
39,32,0,3,0,2,2,1,1,0,0,0,0,0,20,ITA,c6e8cf1f
6,6,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,c707411f
61,26,32,1,0,1,1,3,2,1,0,0,0,0,20,ITA,c710f7d5
68,50,13,1,2,2,0,4,4,0,0,0,0,0,20,ITA,c7259b83
1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,ITA,c730da00
15,11,0,1,1,2,0,0,0,0,0,0,0,0,20,ITA,c75b6a02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,c840baa2
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,ca241ad3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,ca8fa0c0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,caec77da
6,4,1,0,1,0,0,1,0,1,0,0,0,0,20,ITA,caffaf5a
27,23,1,1,1,1,0,0,0,0,0,0,0,0,20,ITA,cbec1196
46,41,0,4,0,0,1,4,3,0,1,0,0,0,20,ITA,cc700722
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,cce9f582
142,106,19,5,6,3,3,15,11,1,1,2,0,0,20,ITA,cd0fa27b
19,17,0,0,1,0,1,1,1,0,0,0,0,0,20,ITA,cdf65d12
63,50,1,0,5,3,4,4,3,0,0,0,1,0,20,ITA,ce30bfc8
1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,ITA,ce5b170a
31,26,1,1,1,2,0,2,2,0,0,0,0,0,20,ITA,cedb3e36
45,30,0,8,2,3,2,3,2,0,0,0,0,1,20,ITA,cf007308
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,cf1c23d8
15,11,3,0,1,0,0,3,2,0,0,1,0,0,20,ITA,cfbf9881
75,63,4,2,4,2,0,9,7,0,1,1,0,0,20,ITA,d023d70f
27,22,1,0,3,0,1,4,4,0,0,0,0,0,20,ITA,d0d8dd44
5,4,0,0,1,0,0,0,0,0,0,0,0,0,20,ITA,d0dbca9f
50,39,8,2,0,1,0,1,0,1,0,0,0,0,20,ITA,d183e9d6
39,30,1,4,2,0,2,7,6,0,1,0,0,0,20,ITA,d1b49282
1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,d2fd20d6
2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,d37b0350
8,8,0,0,0,0,0,3,3,0,0,0,0,0,20,ITA,d3b888e3
14,9,0,0,1,3,1,0,0,0,0,0,0,0,20,ITA,d3d758d8
81,64,0,7,4,5,1,13,11,0,0,1,1,0,20,ITA,d3de9af0
19,10,2,3,3,1,0,6,3,0,2,1,0,0,20,ITA,d4535821
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA,d4890c25
