y_card,r_card,two_y_card,fouls,fouled,offside,pens_won,pens_con,own_goal,recov,aerials_won,aerials_lost,aerials_attempted,season,comp,id
4,0,0,21,22,0,0,1,0,132,23,23,46,21,SPA,16e9d0ea
5,1,0,17,14,0,0,0,1,80,41,39,80,21,SPA,174651c8
0,0,0,8,6,4,0,0,0,8,21,28,49,21,SPA,18017beb
3,1,1,17,3,1,0,0,0,29,5,6,11,21,SPA,1827a42d
0,0,0,1,3,0,0,1,0,50,10,0,10,21,SPA,1840e36d
3,0,0,13,13,1,0,0,0,89,42,40,82,21,SPA,18abe173
1,0,0,13,11,0,0,0,0,40,7,7,14,21,SPA,19709006
3,0,0,22,29,4,1,0,0,58,32,43,75,21,SPA,19b776e9
1,0,0,16,20,0,0,0,0,79,14,13,27,21,SPA,19c36442
2,0,0,5,8,1,0,0,0,24,18,18,36,21,SPA,1a317a1b
1,0,0,13,7,3,0,0,0,33,2,8,10,21,SPA,1b40049a
5,0,0,25,44,4,0,1,0,215,39,30,69,21,SPA,1bacc518
3,0,0,35,25,22,0,0,0,85,18,35,53,21,SPA,1bda5842
11,0,0,31,40,2,0,4,0,154,58,42,100,21,SPA,1c2c55fc
0,0,0,0,4,0,0,0,0,2,0,2,2,21,SPA,1c772b46
0,0,0,5,5,1,0,0,0,36,2,8,10,21,SPA,1d1691ad
8,0,0,69,60,9,0,0,0,202,69,90,159,21,SPA,1daec722
1,0,0,1,2,2,0,0,0,11,2,2,4,21,SPA,1e465e70
1,0,0,22,18,0,0,0,0,56,16,10,26,21,SPA,1f079188
5,1,1,41,39,0,0,1,0,120,45,27,72,21,SPA,1fe0492d
0,0,0,17,15,1,0,0,0,84,14,16,30,21,SPA,1fe67e86
7,0,0,40,20,4,0,0,0,78,3,21,24,21,SPA,200e89e1
0,0,0,30,15,6,0,0,0,146,40,24,64,21,SPA,21512407
0,0,0,0,0,0,0,0,0,2,0,2,2,21,SPA,217011a0
6,0,0,18,9,0,0,0,0,57,14,19,33,21,SPA,228b0d9d
3,0,0,31,25,1,1,0,0,71,24,37,61,21,SPA,237a3851
0,0,0,1,0,0,0,0,0,0,0,1,1,21,SPA,23c5db70
0,0,0,0,2,0,0,0,0,1,1,1,2,21,SPA,23fffc06
8,0,0,29,22,0,0,1,0,146,40,36,76,21,SPA,240d3a0b
0,1,0,1,0,0,0,0,0,3,0,0,0,21,SPA,24279b8b
0,0,0,10,8,1,0,0,0,37,4,7,11,21,SPA,244f57b9
2,0,0,9,6,3,0,0,0,15,3,1,4,21,SPA,24f59bb2
0,0,0,4,5,2,0,0,0,9,3,6,9,21,SPA,253a06b9
3,1,0,15,12,0,0,1,0,70,31,13,44,21,SPA,2784f898
5,0,0,30,4,0,0,0,0,134,61,46,107,21,SPA,27a013f7
4,0,0,29,27,0,0,0,0,206,33,34,67,21,SPA,283c7121
8,0,0,38,25,2,0,1,0,98,31,31,62,21,SPA,2946f9a1
0,0,0,1,0,0,0,0,0,0,0,0,0,21,SPA,29ad0dd4
1,0,0,17,18,1,0,0,0,68,13,20,33,21,SPA,29b61deb
8,1,1,54,42,0,0,0,0,170,17,16,33,21,SPA,2a0c8ba4
0,0,0,2,5,1,0,0,0,34,5,10,15,21,SPA,2a8c9f98
1,0,0,6,9,1,0,0,0,42,2,7,9,21,SPA,2b65fe46
0,0,0,1,0,0,0,0,0,0,1,1,2,21,SPA,2b6dc4d7
3,0,0,12,17,2,1,1,0,104,51,22,73,21,SPA,2bef2bca
4,0,0,12,16,3,0,0,0,91,10,12,22,21,SPA,2ceb58ab
4,0,0,15,24,11,0,0,0,47,60,49,109,21,SPA,2e5e846d
1,0,0,25,15,3,0,0,0,72,15,19,34,21,SPA,2f3e911a
3,0,0,8,4,0,0,0,0,81,17,12,29,21,SPA,3024e383
0,0,0,0,4,0,0,0,0,18,3,1,4,21,SPA,307fcd26
5,1,1,11,2,0,0,0,0,29,10,8,18,21,SPA,31f5b89b
5,0,0,39,40,12,1,0,0,59,57,95,152,21,SPA,32974271
0,0,0,0,0,0,0,0,0,5,1,0,1,21,SPA,32c0491f
6,0,0,31,54,5,0,1,0,84,41,43,84,21,SPA,335039a2
1,0,0,7,10,2,0,0,0,62,10,8,18,21,SPA,335fa267
2,0,0,18,4,1,0,0,0,25,13,9,22,21,SPA,3376a776
5,0,0,39,35,4,1,0,0,185,41,21,62,21,SPA,33a61a52
11,0,0,63,47,0,0,0,0,226,64,59,123,21,SPA,34269bdf
0,0,0,1,0,0,0,0,0,2,0,1,1,21,SPA,34caa4b3
10,0,0,59,47,0,0,1,0,229,56,47,103,21,SPA,34e393f2
2,0,0,7,2,0,0,0,0,10,11,12,23,21,SPA,3521abfe
1,0,0,23,23,1,0,0,0,81,19,22,41,21,SPA,355c883a
0,0,0,4,3,0,0,0,0,5,0,5,5,21,SPA,35a6e5c7
3,0,0,10,1,0,0,1,0,55,17,15,32,21,SPA,3624ce4c
1,0,0,5,7,0,0,0,0,37,5,5,10,21,SPA,3672b352
0,0,0,0,7,0,0,0,0,63,6,0,6,21,SPA,374ee424
3,0,0,29,16,22,1,0,0,58,25,67,92,21,SPA,379dc075
0,0,0,1,1,0,0,0,0,0,1,5,6,21,SPA,37e103f8
5,0,0,13,15,0,0,3,1,54,33,14,47,21,SPA,37f04799
5,0,0,26,9,1,0,1,0,119,21,22,43,21,SPA,37f1cf47
5,0,0,49,32,10,0,0,0,43,59,80,139,21,SPA,38699c72
3,0,0,36,28,3,2,0,0,94,13,25,38,21,SPA,38ce1150
4,0,0,25,33,1,0,0,0,119,40,51,91,21,SPA,3902e91b
0,0,0,0,0,0,0,0,0,0,1,1,2,21,SPA,3a58d075
10,0,0,43,35,1,0,0,0,130,54,28,82,21,SPA,3a9c4b7b
2,0,0,15,25,9,1,0,0,19,30,58,88,21,SPA,3aa4a3be
0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA,3aa74860
2,0,0,11,6,0,0,0,0,23,3,5,8,21,SPA,3ae7e4ea
0,0,0,0,0,0,0,0,0,2,1,0,1,21,SPA,3afeb49f
4,0,0,20,18,2,0,0,0,136,8,28,36,21,SPA,3c16d927
2,0,0,16,4,0,0,0,0,39,9,9,18,21,SPA,3ca6106c
3,0,0,22,39,5,0,0,0,119,10,14,24,21,SPA,3cefcaef
4,1,0,45,20,0,0,2,0,74,22,26,48,21,SPA,3d688b46
5,0,0,29,22,4,0,0,0,42,13,9,22,21,SPA,3d7e48ce
0,0,0,1,2,0,0,0,0,1,0,1,1,21,SPA,3da1b6ed
8,0,0,45,23,1,0,1,1,175,159,56,215,21,SPA,3e42f707
0,0,0,0,1,0,0,0,0,2,0,0,0,21,SPA,3e8bb8ce
6,0,0,20,15,1,0,0,0,126,58,45,103,21,SPA,3ecc11d8
0,0,0,1,0,0,0,0,0,2,0,0,0,21,SPA,3ed84b2c
6,0,0,37,17,0,0,0,0,102,47,24,71,21,SPA,3ee0dd59
1,0,0,14,8,0,0,0,0,36,14,11,25,21,SPA,3eed9821
4,0,0,10,19,2,0,0,0,172,20,12,32,21,SPA,3f10bd22
9,1,0,30,35,4,0,0,0,159,69,46,115,21,SPA,3fc45c73
5,0,0,14,3,1,0,0,0,66,30,38,68,21,SPA,40449bbd
5,0,0,16,29,7,0,1,0,98,19,33,52,21,SPA,405f267a
6,0,0,31,22,0,1,0,0,121,12,19,31,21,SPA,4112ace5
3,0,0,16,11,0,0,0,0,85,5,8,13,21,SPA,418f8f61
6,0,0,27,24,2,0,1,0,160,77,69,146,21,SPA,41c12f75
6,0,0,40,16,1,0,0,0,191,54,37,91,21,SPA,41f32541
1,0,0,5,10,1,0,0,0,20,4,3,7,21,SPA,41fb0f4e
0,0,0,9,8,9,0,0,0,21,10,21,31,21,SPA,42276181
0,0,0,0,0,0,0,0,0,0,1,0,1,21,SPA,42a028c5
3,0,0,28,27,10,1,0,0,44,83,87,170,21,SPA,43f71e77
0,0,0,0,0,0,0,0,0,4,0,1,1,21,SPA,44150beb
4,0,0,18,7,0,0,1,0,20,17,7,24,21,SPA,4442fbcd
1,0,0,11,9,3,0,0,0,25,2,13,15,21,SPA,452c3055
1,0,0,6,28,6,0,0,0,84,10,7,17,21,SPA,45af8a54
7,0,0,30,24,3,0,1,1,134,20,31,51,21,SPA,45e17712
0,0,0,0,1,0,0,0,0,1,0,0,0,21,SPA,45e304c8
9,0,0,20,15,10,0,0,1,218,4,8,12,21,SPA,4601e194
10,0,0,58,40,4,0,2,0,174,61,65,126,21,SPA,466824fb
1,0,0,5,7,1,0,0,0,9,10,7,17,21,SPA,467bae22
2,0,0,8,4,1,0,0,0,21,16,13,29,21,SPA,46a8347f
3,0,0,7,19,1,1,0,0,77,46,25,71,21,SPA,46bd3a5b
2,0,0,8,36,2,1,0,0,60,8,11,19,21,SPA,4737cebe
4,0,0,15,12,0,0,0,1,88,23,15,38,21,SPA,474ecac8
2,0,0,10,2,0,0,1,1,37,11,11,22,21,SPA,47d493c3
8,0,0,35,25,2,1,1,0,92,33,19,52,21,SPA,487d9b09
1,0,0,11,9,5,0,0,0,17,1,9,10,21,SPA,48e89655
5,0,0,17,10,0,0,1,0,62,14,7,21,21,SPA,4958bfb2
0,0,0,10,7,3,0,0,0,27,8,7,15,21,SPA,49ea92be
3,0,0,17,18,18,0,0,0,97,13,22,35,21,SPA,4a478107
3,0,0,14,4,0,0,0,1,77,22,30,52,21,SPA,4a633cfe
3,0,0,14,2,0,0,0,1,47,20,22,42,21,SPA,4a895384
1,0,0,5,1,1,0,0,0,7,3,6,9,21,SPA,4aa253fd
5,0,0,19,3,0,0,0,1,70,31,21,52,21,SPA,4ac7608e
4,0,0,27,7,1,0,0,0,43,27,17,44,21,SPA,4accb7e0
0,0,0,0,0,0,0,0,0,4,0,4,4,21,SPA,4b3c863f
9,0,0,27,5,1,0,0,0,60,40,31,71,21,SPA,4b5e7e90
7,0,0,13,16,1,0,0,0,175,65,42,107,21,SPA,4bd414c1
2,0,0,11,14,0,1,0,0,42,13,18,31,21,SPA,4c0a6a48
7,1,1,53,70,32,4,0,0,57,115,101,216,21,SPA,4c2e9442
2,0,0,10,12,2,0,0,0,55,13,20,33,21,SPA,4c5b14d2
8,0,0,27,32,3,1,1,1,154,42,42,84,21,SPA,4cee5954
4,0,0,20,23,3,0,2,0,186,102,67,169,21,SPA,4d1666ff
11,1,1,55,55,4,0,0,0,226,97,77,174,21,SPA,4d224fe8
0,0,0,2,1,2,0,0,0,1,3,3,6,21,SPA,4d8cd038
4,0,0,15,23,0,1,0,0,73,7,10,17,21,SPA,4dbd0916
2,0,0,25,37,6,0,0,0,85,4,6,10,21,SPA,4e219ad2
11,2,2,50,31,6,0,2,1,164,59,46,105,21,SPA,4f28a6ff
0,0,0,6,2,0,0,0,0,14,0,5,5,21,SPA,506daeac
0,0,0,2,4,0,0,0,0,3,0,2,2,21,SPA,518f2234
8,0,0,29,14,0,0,0,1,126,75,26,101,21,SPA,51a3c4c8
3,1,1,15,6,0,0,1,0,95,31,19,50,21,SPA,51e3954c
2,0,0,10,13,1,0,0,0,37,4,6,10,21,SPA,52611641
1,0,0,5,1,0,0,0,0,17,2,2,4,21,SPA,529f49ab
2,0,0,13,16,2,0,1,1,201,55,34,89,21,SPA,532e1e4f
1,0,0,28,15,7,1,0,0,46,39,44,83,21,SPA,5343eb4e
6,0,0,34,24,0,0,1,0,143,40,34,74,21,SPA,53520a67
5,0,0,18,19,0,0,0,0,35,9,13,22,21,SPA,54073b28
4,0,0,21,14,2,1,1,0,31,8,14,22,21,SPA,540ec57b
0,0,0,6,33,1,0,0,0,96,4,9,13,21,SPA,5496cc91
9,0,0,45,44,0,0,0,0,222,26,21,47,21,SPA,55126f3b
6,0,0,30,30,3,0,0,1,151,33,38,71,21,SPA,555f3a0b
0,0,0,2,1,1,0,0,0,10,9,8,17,21,SPA,56cafd0a
1,0,0,19,32,7,0,0,0,27,56,50,106,21,SPA,57be54ec
2,0,0,21,17,0,0,0,0,102,3,13,16,21,SPA,58a9a4d9
11,0,0,58,73,1,0,0,0,204,54,53,107,21,SPA,58afe001
1,0,0,16,11,3,0,0,0,108,7,9,16,21,SPA,5976f83e
1,0,0,17,3,2,0,0,0,41,4,9,13,21,SPA,59b7d823
5,1,0,19,16,6,1,0,0,54,17,22,39,21,SPA,5a36f180
1,0,0,20,32,9,0,1,0,162,7,35,42,21,SPA,5a626448
9,0,0,45,60,0,0,0,0,182,40,39,79,21,SPA,5ab0ea87
5,1,0,26,22,0,0,2,0,56,23,12,35,21,SPA,5acc4a10
3,0,0,23,29,1,0,0,0,101,6,11,17,21,SPA,5b28b2f6
0,0,0,8,5,13,0,0,0,11,20,14,34,21,SPA,5c4dc0ff
5,0,0,32,11,2,0,0,0,123,51,32,83,21,SPA,5c7845f6
2,0,0,42,41,6,1,0,0,158,51,67,118,21,SPA,5c96b017
3,0,0,14,9,0,0,0,0,25,9,6,15,21,SPA,5ca20b7a
2,0,0,6,10,0,0,0,0,11,11,9,20,21,SPA,5ce0b5ba
0,1,0,3,1,0,0,0,0,10,8,1,9,21,SPA,5cec2487
4,0,0,12,43,2,0,2,0,113,40,23,63,21,SPA,5db04597
1,0,0,1,4,0,0,1,0,34,5,1,6,21,SPA,5dcf3e90
0,0,0,1,1,0,0,0,0,9,2,2,4,21,SPA,5dd16ace
0,0,0,0,0,0,0,0,0,0,0,1,1,21,SPA,5e95c000
3,0,0,32,22,0,0,1,0,85,11,21,32,21,SPA,5eebbfdf
4,0,0,30,33,1,0,0,0,185,19,21,40,21,SPA,6025fab1
3,0,0,10,15,4,0,1,0,66,5,17,22,21,SPA,603116a7
3,0,0,6,2,0,0,0,0,42,13,20,33,21,SPA,60359288
0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA,608bcb88
3,0,0,17,12,1,0,1,0,96,11,15,26,21,SPA,608f2092
0,0,0,7,13,1,0,0,0,47,4,8,12,21,SPA,61220da2
0,0,0,0,0,0,0,0,0,10,0,0,0,21,SPA,61bb7498
0,0,0,28,18,7,1,0,0,89,6,20,26,21,SPA,61bd33d0
0,1,0,0,0,0,0,0,0,1,0,0,0,21,SPA,625c144a
1,0,0,43,74,14,1,0,0,118,249,109,358,21,SPA,6265208f
2,0,0,17,31,3,2,0,0,53,6,15,21,21,SPA,636eae97
5,1,1,21,37,7,0,1,0,43,126,135,261,21,SPA,63b0ca6b
3,0,0,0,1,0,0,0,0,7,1,0,1,21,SPA,63d17038
8,0,0,42,23,1,2,0,1,101,32,30,62,21,SPA,63f04c6c
0,0,0,0,1,0,0,0,0,1,1,4,5,21,SPA,64a76620
0,0,0,2,0,2,0,0,0,0,0,0,0,21,SPA,64e8ed6d
0,0,0,7,1,0,0,1,0,11,4,7,11,21,SPA,6583a8a9
1,0,0,0,0,0,0,0,0,12,1,0,1,21,SPA,67669ce7
1,0,0,2,2,0,0,0,0,1,2,0,2,21,SPA,683788fd
4,0,0,12,5,0,0,0,0,57,6,5,11,21,SPA,685857dc
1,0,0,14,14,11,0,0,0,22,29,51,80,21,SPA,68796d61
4,0,0,14,2,3,0,0,0,55,28,15,43,21,SPA,689c9cf4
4,0,0,42,39,17,0,0,0,52,86,92,178,21,SPA,6922f806
1,0,0,21,6,0,0,2,0,93,50,39,89,21,SPA,697295b1
0,0,0,0,0,0,0,0,0,2,0,0,0,21,SPA,69c5633e
1,0,0,17,36,12,0,0,0,56,39,57,96,21,SPA,6a99e0b1
0,0,0,1,7,0,0,1,0,31,9,1,10,21,SPA,6c4776b1
6,0,0,20,14,0,0,1,0,64,29,19,48,21,SPA,6c7762c3
2,0,0,24,26,0,0,0,0,76,15,35,50,21,SPA,6c811eb7
6,0,0,27,31,1,0,0,0,125,12,8,20,21,SPA,6ce1f46f
1,0,0,12,9,0,0,1,0,48,15,18,33,21,SPA,6d8f8441
0,0,0,0,0,0,0,0,0,1,2,4,6,21,SPA,6e36226f
0,0,0,15,22,2,1,0,0,49,4,8,12,21,SPA,6e4df551
10,0,0,33,17,2,0,1,0,160,96,50,146,21,SPA,6eaed4eb
5,0,0,27,18,0,0,0,0,123,28,28,56,21,SPA,6f4c734d
1,0,0,1,1,0,0,1,0,46,6,0,6,21,SPA,6f51e382
3,0,0,36,29,0,0,1,0,134,21,22,43,21,SPA,6f5f82c0
2,0,0,17,25,23,0,0,0,69,26,38,64,21,SPA,70d74ece
3,0,0,26,54,8,1,1,0,91,4,11,15,21,SPA,7111d552
6,0,0,23,20,1,0,0,0,74,8,14,22,21,SPA,719384c1
5,0,0,34,32,10,0,0,0,78,46,68,114,21,SPA,71b47ab9
11,0,0,20,23,0,0,1,0,109,36,37,73,21,SPA,72a84002
2,1,1,7,8,3,0,0,0,66,6,11,17,21,SPA,72a99e38
1,0,0,2,1,0,0,0,0,16,2,4,6,21,SPA,72b07a9c
9,2,1,41,20,2,0,0,0,183,86,70,156,21,SPA,7329018e
4,0,0,32,60,0,0,0,0,226,24,24,48,21,SPA,7460ca0d
0,0,0,1,3,0,0,0,0,4,0,0,0,21,SPA,74aa6ab7
1,0,0,3,1,1,0,0,0,1,0,3,3,21,SPA,74d9a90b
2,0,0,20,21,6,4,0,0,26,30,38,68,21,SPA,75645f0e
3,0,0,13,4,0,0,0,0,33,12,11,23,21,SPA,76d679c7
1,0,0,6,13,8,0,0,0,32,3,8,11,21,SPA,77e39b04
0,0,0,0,2,0,0,0,0,7,0,1,1,21,SPA,788be7f9
1,0,0,5,2,0,0,0,0,20,4,3,7,21,SPA,78c40e94
0,0,0,1,1,0,0,0,0,10,0,3,3,21,SPA,79300479
5,0,0,18,9,0,0,0,0,80,24,11,35,21,SPA,7a538238
0,0,0,0,2,0,0,0,0,6,0,0,0,21,SPA,7b456af7
6,0,0,25,47,12,0,0,0,140,13,36,49,21,SPA,7b5ab7f2
1,1,0,42,60,3,0,1,0,149,51,66,117,21,SPA,7c388b20
4,1,0,29,36,6,0,0,0,136,15,29,44,21,SPA,7c4243d4
9,0,0,24,53,13,0,1,0,113,16,45,61,21,SPA,7dcf86f6
0,0,0,6,7,1,0,0,0,23,6,4,10,21,SPA,7e98cff1
3,1,0,13,3,0,0,0,0,31,10,16,26,21,SPA,7f203b54
1,0,0,15,11,1,1,0,0,124,21,21,42,21,SPA,7f4c7c9f
0,0,0,1,0,0,0,0,0,3,2,1,3,21,SPA,80153344
1,0,0,7,9,0,0,0,0,21,3,7,10,21,SPA,808d48f3
5,0,0,45,32,2,0,2,0,160,20,33,53,21,SPA,81442ecb
1,0,0,6,14,6,0,0,0,19,13,14,27,21,SPA,81d5c497
3,0,0,44,58,19,0,0,0,92,62,67,129,21,SPA,81f0781e
0,0,0,13,7,0,0,0,0,7,3,2,5,21,SPA,82803509
2,0,0,30,11,4,0,0,0,26,73,71,144,21,SPA,82e9b89d
2,0,0,18,51,12,0,0,0,54,9,26,35,21,SPA,833fb62e
1,0,0,12,3,7,0,0,0,21,12,16,28,21,SPA,84399660
1,0,0,14,42,2,0,0,0,59,4,29,33,21,SPA,8455ad90
8,0,0,36,13,0,0,2,0,245,68,53,121,21,SPA,850c0a0d
0,0,0,1,16,2,0,0,0,41,2,7,9,21,SPA,85bed4ee
1,0,0,1,0,0,0,0,0,9,1,3,4,21,SPA,868ce848
2,0,0,22,28,7,0,0,0,55,8,15,23,21,SPA,8696bc90
1,0,0,3,1,0,0,0,0,14,2,1,3,21,SPA,877f31c2
7,0,0,21,20,1,0,0,1,97,7,17,24,21,SPA,88050721
0,0,0,4,4,4,0,0,0,22,17,29,46,21,SPA,88a359d4
3,0,0,38,16,0,0,0,0,103,45,45,90,21,SPA,88d91621
5,0,0,52,38,15,0,0,0,152,9,21,30,21,SPA,8970907e
1,0,0,7,3,0,0,0,0,50,22,12,34,21,SPA,89cbc961
0,0,0,0,0,0,0,0,0,4,0,2,2,21,SPA,89d1e9fa
5,0,0,34,24,2,1,0,0,157,31,28,59,21,SPA,89f951b5
0,0,0,3,3,0,0,0,0,8,0,0,0,21,SPA,8a6daac3
6,0,0,16,48,5,1,0,0,63,21,31,52,21,SPA,8aafd64f
0,0,0,1,0,0,0,0,0,3,1,1,2,21,SPA,8abefbcf
5,1,1,12,16,0,1,0,0,20,20,21,41,21,SPA,8b625720
0,0,0,8,3,0,0,0,0,17,5,16,21,21,SPA,8c2c48a9
1,0,0,24,40,17,1,0,0,127,18,43,61,21,SPA,8c3c640c
4,0,0,27,22,12,1,0,0,35,22,53,75,21,SPA,8cfc2f69
1,0,0,7,25,1,0,0,0,67,15,31,46,21,SPA,8d47bb39
0,0,0,2,2,0,0,0,0,10,0,1,1,21,SPA,8d6a9c93
6,0,0,33,34,0,1,0,0,129,19,35,54,21,SPA,8db394aa
1,0,0,4,4,0,0,0,0,31,1,15,16,21,SPA,8e010ff4
3,0,0,14,5,1,0,1,1,46,8,11,19,21,SPA,8e088e04
5,0,0,30,14,0,0,0,0,170,26,26,52,21,SPA,8e48dc61
4,0,0,26,33,22,3,0,0,50,38,68,106,21,SPA,8e92be30
0,0,0,0,0,0,0,0,0,5,0,0,0,21,SPA,8f29e08b
3,0,0,30,31,19,0,0,0,55,134,83,217,21,SPA,8f3565b3
0,0,0,15,23,1,0,0,0,40,5,14,19,21,SPA,8f5e92a6
3,0,0,28,14,2,0,0,0,24,83,61,144,21,SPA,8f898ba8
2,0,0,0,4,0,0,0,0,37,8,3,11,21,SPA,8f8c6934
3,0,0,1,2,0,0,0,0,21,5,0,5,21,SPA,8fae77ea
4,1,1,6,15,0,0,0,0,23,5,9,14,21,SPA,9038c2a1
1,0,0,6,6,0,0,0,0,30,5,9,14,21,SPA,90f83973
5,0,0,40,9,1,0,0,0,161,120,61,181,21,SPA,92d38e6c
5,1,0,22,20,0,0,1,0,126,46,34,80,21,SPA,93090f69
0,0,0,0,1,0,0,0,0,3,3,1,4,21,SPA,933e8c8a
0,0,0,0,1,0,0,0,0,2,0,0,0,21,SPA,94084f83
0,0,0,0,1,0,0,0,0,2,0,1,1,21,SPA,954c26c9
2,0,0,2,1,0,0,0,0,3,0,1,1,21,SPA,958d67bb
6,1,0,58,39,2,1,0,0,153,14,30,44,21,SPA,963829d0
0,1,0,1,2,0,0,0,0,17,1,0,1,21,SPA,967f34d3
0,0,0,0,2,0,0,0,0,7,0,1,1,21,SPA,968a1c2f
2,0,0,15,16,1,0,0,0,33,10,10,20,21,SPA,974322dc
10,1,0,44,20,1,0,0,0,126,51,39,90,21,SPA,97572117
1,0,0,0,3,0,0,0,0,34,7,1,8,21,SPA,97852360
6,1,1,35,26,4,0,1,0,128,61,48,109,21,SPA,978cd030
7,1,1,39,10,0,0,1,0,205,35,33,68,21,SPA,9939e168
0,0,0,0,0,0,0,0,0,0,1,0,1,21,SPA,9970da54
1,0,0,7,2,1,0,0,0,7,4,4,8,21,SPA,99bebd12
5,1,0,41,18,2,2,1,0,139,119,78,197,21,SPA,9a64e67e
0,0,0,2,1,1,0,0,0,19,6,7,13,21,SPA,9d2a3d5f
8,1,1,24,13,20,0,0,0,40,22,66,88,21,SPA,9d66fbe3
2,0,0,1,2,0,0,1,0,40,7,0,7,21,SPA,9f0ea33f
2,0,0,13,5,2,0,0,0,86,12,14,26,21,SPA,9f323c71
5,1,1,18,4,2,0,0,0,83,4,9,13,21,SPA,9f351459
2,0,0,16,10,0,0,0,1,150,73,23,96,21,SPA,9f8e9423
1,0,0,2,1,0,0,0,0,1,1,3,4,21,SPA,9f9e1b9c
0,0,0,0,2,0,0,0,0,51,3,1,4,21,SPA,a01c3d54
0,0,0,0,0,0,0,0,0,0,0,0,0,21,SPA,a039d52e
3,0,0,34,76,5,1,0,0,117,31,35,66,21,SPA,a08b974a
1,0,0,17,18,0,0,0,0,48,5,15,20,21,SPA,a0b4bb3e
1,0,0,4,1,0,0,0,0,19,6,1,7,21,SPA,a10361d2
5,0,0,21,7,7,0,0,0,50,5,13,18,21,SPA,a1216563
1,0,0,7,3,5,1,0,0,2,9,15,24,21,SPA,a190d597
1,0,0,11,29,15,1,0,0,75,2,11,13,21,SPA,a300ac7e
0,0,0,2,19,3,0,0,0,18,2,7,9,21,SPA,a39bb753
8,2,1,35,36,1,1,2,0,236,67,39,106,21,SPA,a4971d84
2,0,0,1,10,0,0,1,0,37,10,1,11,21,SPA,a4995f48
5,0,0,61,97,5,0,0,0,224,15,30,45,21,SPA,a4b00319
0,0,0,2,1,1,0,0,0,2,0,9,9,21,SPA,a4fe8cda
2,0,0,37,17,5,0,0,0,91,14,15,29,21,SPA,a55d8df5
4,0,0,12,4,2,0,1,0,97,28,28,56,21,SPA,a56da3ba
2,0,0,14,15,3,0,0,0,48,15,11,26,21,SPA,a60823a4
6,0,0,21,40,33,2,0,0,38,26,26,52,21,SPA,a6154613
5,0,0,43,33,0,0,1,0,114,26,21,47,21,SPA,a62b4888
4,0,0,16,16,0,0,0,0,65,10,9,19,21,SPA,a6951bf8
4,0,0,15,21,2,0,0,0,157,8,24,32,21,SPA,a6de370d
0,0,0,0,3,0,0,0,0,7,1,0,1,21,SPA,a75b4071
0,0,0,7,8,17,0,0,0,31,13,44,57,21,SPA,a7a9d95a
1,0,0,0,4,0,0,0,0,9,2,0,2,21,SPA,a7f00c8c
5,0,0,27,32,0,0,0,0,70,8,15,23,21,SPA,a83d8b0c
2,0,0,9,6,1,0,0,0,59,15,14,29,21,SPA,a8542814
4,0,0,27,8,1,0,0,0,150,95,60,155,21,SPA,a8fbae1d
0,0,0,5,8,2,0,0,0,21,8,10,18,21,SPA,a98f3cbf
0,0,0,0,0,0,0,0,0,7,0,0,0,21,SPA,a9dc785c
2,0,0,34,6,2,0,1,0,111,71,47,118,21,SPA,aa0ac32d
1,0,0,11,31,0,0,0,0,130,21,22,43,21,SPA,aa677a35
1,0,0,3,0,1,0,1,0,3,0,0,0,21,SPA,aa7da569
2,0,0,15,23,2,1,0,0,103,21,15,36,21,SPA,aad53e64
0,0,0,1,1,0,0,0,0,2,1,1,2,21,SPA,ab99e4a0
3,0,0,20,32,11,0,0,0,38,69,55,124,21,SPA,abb3bb95
0,0,0,0,4,0,0,0,0,59,8,0,8,21,SPA,ac295d9e
0,0,0,6,9,1,0,0,0,23,8,12,20,21,SPA,ac7e7b1c
0,0,0,5,7,0,0,0,0,44,8,8,16,21,SPA,ac8b2421
0,0,0,2,0,0,0,1,0,10,0,3,3,21,SPA,ad178594
4,0,0,15,8,0,0,0,0,68,20,16,36,21,SPA,ad1ffcfd
1,0,0,4,10,0,0,0,0,54,10,4,14,21,SPA,ad6df2d5
4,0,0,13,5,2,0,0,0,88,61,22,83,21,SPA,adfc9123
3,0,0,25,26,7,1,0,0,29,40,84,124,21,SPA,ae86d473
12,1,1,52,51,8,0,0,0,107,58,50,108,21,SPA,aed746df
0,0,0,0,0,0,0,0,0,6,0,0,0,21,SPA,afafac57
0,0,0,1,0,1,0,0,0,2,1,0,1,21,SPA,afdc14d7
6,0,0,29,30,12,0,2,0,181,27,35,62,21,SPA,b05e2dbd
3,0,0,8,7,1,0,0,0,26,8,7,15,21,SPA,b0616e3d
7,0,0,41,13,0,0,0,0,116,46,37,83,21,SPA,b0fce72c
1,0,0,7,8,0,0,0,0,40,19,22,41,21,SPA,b14d0c5d
10,1,1,29,19,0,0,2,0,195,21,16,37,21,SPA,b14f755d
2,0,0,15,28,11,0,0,0,62,9,12,21,21,SPA,b19db005
0,0,0,0,0,0,0,0,0,1,1,0,1,21,SPA,b1e5bbec
11,1,1,45,30,0,0,1,0,166,86,56,142,21,SPA,b233e8e4
7,0,0,49,41,10,0,2,0,174,11,37,48,21,SPA,b2d0ec1b
5,1,1,22,6,1,0,0,0,5,10,13,23,21,SPA,b39a793e
2,1,0,11,5,0,0,1,0,75,34,24,58,21,SPA,b3b62f94
