att_tackle,cmp_tackle,att_tackle_def,att_tackle_mid,att_tackle_att,cmp_drib_tackle,att_drib_tackle,uns_drib_tackle,block,block_shot,block_pass,intercept,tackle_plus_intercept,clearance,error,season,comp,id
2,2,0,0,2,1,4,3,7,1,6,1,3,10,0,18,GER,8be4fd6a
4,4,3,1,0,2,5,3,2,1,1,2,6,7,0,18,GER,8c90fd7a
5,3,1,1,3,0,3,3,6,0,6,5,10,10,0,18,GER,8d78e732
35,27,13,15,7,11,26,15,27,1,26,10,45,56,0,18,GER,8e235926
58,46,25,29,4,23,45,22,23,3,20,16,74,21,0,18,GER,8e58987d
1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,18,GER,8e92be30
27,21,10,16,1,9,23,14,14,5,9,41,68,43,0,18,GER,8ed9b33a
16,13,9,6,1,6,7,1,10,4,6,1,17,17,0,18,GER,8f0f2230
29,19,16,9,4,15,19,4,15,1,14,23,52,42,1,18,GER,8ff2354e
55,42,28,23,4,27,42,15,31,1,30,20,75,53,0,18,GER,9050ddc4
3,3,0,2,1,1,5,4,9,1,8,1,4,11,0,18,GER,923f4dda
25,20,16,8,1,16,24,8,11,2,9,13,38,28,1,18,GER,92948149
8,6,2,6,0,4,9,5,2,1,1,4,12,0,0,18,GER,92ffb8f9
60,54,36,24,0,41,69,28,54,35,19,43,103,181,2,18,GER,931b7c30
11,10,9,2,0,9,15,6,13,8,5,9,20,31,0,18,GER,94302c52
33,25,9,18,6,9,19,10,23,0,23,17,50,13,0,18,GER,94c18565
4,4,4,0,0,3,4,1,3,2,1,3,7,3,0,18,GER,95173427
45,38,21,22,2,24,33,9,38,10,28,33,78,60,0,18,GER,97655ccd
16,11,4,11,1,3,7,4,17,1,16,4,20,4,0,18,GER,97bfa797
13,8,2,4,7,3,9,6,4,0,4,2,15,13,0,18,GER,9853983f
17,10,4,10,3,4,25,21,21,2,19,8,25,26,0,18,GER,99b7584f
4,3,0,2,2,1,1,0,2,0,2,0,4,6,0,18,GER,99be8fb5
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,18,GER,99d6044d
71,56,43,27,1,31,46,15,40,18,22,51,122,114,0,18,GER,99de6b6f
62,45,35,25,2,34,57,23,20,3,17,35,97,51,1,18,GER,99f7e9aa
24,17,3,15,6,9,21,12,19,1,18,8,32,4,0,18,GER,9a2e0ccc
28,21,6,21,1,10,21,11,9,0,9,10,38,5,1,18,GER,9a493fb7
38,23,19,19,0,21,33,12,40,19,21,25,63,74,0,18,GER,9ab16552
39,23,19,11,9,16,33,17,33,0,33,10,49,34,0,18,GER,9ab48bde
7,6,1,3,3,4,8,4,6,0,6,0,7,1,0,18,GER,9b285700
31,25,21,9,1,15,25,10,8,2,6,21,52,25,2,18,GER,9b88e120
1,1,1,0,0,1,3,2,1,0,1,0,1,10,4,18,GER,9d12e142
50,43,19,24,7,14,34,20,17,1,16,8,58,9,0,18,GER,9efa1d25
13,10,0,11,2,1,5,4,6,2,4,1,14,9,0,18,GER,9f381d8b
34,23,25,9,0,23,35,12,25,13,12,34,68,110,1,18,GER,9f979eb2
22,15,7,12,3,8,15,7,10,0,10,16,38,17,1,18,GER,9fb640a8
45,34,22,20,3,22,32,10,25,3,22,39,84,53,0,18,GER,9fec8860
1,1,1,0,0,1,1,0,2,0,2,1,2,14,5,18,GER,a0606ae8
17,12,7,9,1,10,14,4,5,1,4,12,29,22,1,18,GER,a0e209bc
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18,GER,a165a577
24,18,11,9,4,11,29,18,23,1,22,16,40,12,1,18,GER,a167537f
11,11,6,4,1,5,7,2,8,2,6,2,13,3,0,18,GER,a2a85828
59,41,32,24,3,22,38,16,29,12,17,38,97,71,1,18,GER,a2e7de6f
32,23,4,21,7,5,22,17,30,3,27,9,41,19,0,18,GER,a3ddb1b9
7,5,3,3,1,0,3,3,5,0,5,5,12,1,0,18,GER,a4e14205
9,8,5,3,1,6,7,1,9,0,9,11,20,20,1,18,GER,a4effc55
91,67,35,44,12,44,84,40,41,5,36,35,126,52,0,18,GER,a4f94a0d
37,29,15,17,5,14,27,13,34,3,31,24,61,27,0,18,GER,a53b661f
28,18,7,19,2,11,21,10,8,2,6,18,46,15,0,18,GER,a572e291
45,32,30,13,2,30,52,22,34,12,22,34,79,134,1,18,GER,a5ae8f8e
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,18,GER,a5d77c4e
46,34,25,19,2,24,37,13,31,18,13,26,72,87,2,18,GER,a5ec3ede
47,34,26,20,1,21,31,10,31,12,19,24,71,74,1,18,GER,a63a995f
45,35,21,18,6,22,44,22,46,11,35,24,69,75,2,18,GER,a7813ac4
3,3,3,0,0,1,2,1,5,2,3,1,4,8,0,18,GER,a93b6f4e
32,21,18,13,1,21,35,14,20,2,18,12,44,48,0,18,GER,a96e5dc0
49,31,32,17,0,22,30,8,39,14,25,34,83,165,0,18,GER,aad48be9
29,23,12,16,1,18,24,6,19,3,16,24,53,20,0,18,GER,ab700320
33,23,14,18,1,17,29,12,15,7,8,26,59,24,1,18,GER,abb42ce6
12,9,4,3,5,4,12,8,5,1,4,7,19,1,1,18,GER,acc7b7ec
3,2,2,1,0,2,3,1,0,0,0,0,3,1,0,18,GER,ad00b1a8
0,0,0,0,0,0,2,2,0,0,0,0,0,23,3,18,GER,ad3389d5
48,38,20,21,7,23,50,27,29,4,25,8,56,28,0,18,GER,aeda1f69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,GER,afb0c500
2,2,1,1,0,1,2,1,1,0,1,2,4,1,0,18,GER,b1823b08
48,38,16,21,11,20,41,21,42,1,41,10,58,12,0,18,GER,b1cd37e6
59,47,21,26,12,27,64,37,38,3,35,21,80,17,1,18,GER,b3325a30
27,21,11,13,3,11,17,6,15,0,15,33,60,52,0,18,GER,b3b7f5a6
25,16,13,10,2,12,25,13,4,0,4,9,34,11,0,18,GER,b48215cd
24,20,9,12,3,6,15,9,14,1,13,14,38,8,0,18,GER,b500b384
4,4,2,1,1,2,5,3,2,0,2,3,7,2,0,18,GER,b5920350
7,6,4,3,0,5,6,1,6,2,4,2,9,5,0,18,GER,b5f63410
65,47,50,13,2,39,47,8,36,11,25,30,95,112,0,18,GER,b682dcf6
54,40,31,19,4,30,45,15,46,12,34,27,81,71,0,18,GER,b69261a0
40,30,22,13,5,26,41,15,18,3,15,17,57,27,0,18,GER,b6a6e0a7
28,19,16,12,0,15,24,9,14,2,12,28,56,43,1,18,GER,b742cc0d
43,34,17,20,6,17,40,23,37,2,35,33,76,33,0,18,GER,b825a650
34,30,23,10,1,19,31,12,37,15,22,58,92,134,1,18,GER,b82880c6
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,GER,b883006f
35,30,16,15,4,20,35,15,26,3,23,19,54,32,1,18,GER,b93b7882
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,GER,b9ebc83e
25,16,4,16,5,7,14,7,17,4,13,8,33,39,0,18,GER,ba115a40
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,GER,bb25c778
12,7,7,5,0,5,9,4,7,1,6,6,18,18,0,18,GER,bbb496b5
0,0,0,0,0,0,2,2,0,0,0,0,0,12,4,18,GER,bcb2ccd8
47,34,35,12,0,30,38,8,22,13,9,34,81,112,2,18,GER,bd142efb
87,71,55,29,3,56,75,19,50,21,29,34,121,132,1,18,GER,bd7d2e6d
70,48,32,34,4,34,58,24,41,6,35,40,110,51,0,18,GER,beb882a8
22,17,10,9,3,10,19,9,26,1,25,13,35,5,0,18,GER,bee0bab1
1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,18,GER,c0a0c18f
4,3,2,2,0,1,7,6,3,0,3,1,5,5,0,18,GER,c0dc9fc7
42,33,17,21,4,21,29,8,23,3,20,18,60,44,0,18,GER,c18d22f5
57,39,31,22,4,28,57,29,37,2,35,11,68,32,0,18,GER,c1b7847c
47,35,23,18,6,18,40,22,39,6,33,28,75,65,2,18,GER,c2009df3
7,5,0,3,4,1,7,6,6,0,6,2,9,7,0,18,GER,c21fb312
35,26,17,18,0,14,22,8,27,3,24,29,64,27,1,18,GER,c311243f
10,8,1,5,4,4,7,3,8,1,7,4,14,23,0,18,GER,c3fd9887
0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,18,GER,c419e035
63,52,26,32,5,35,53,18,34,7,27,28,91,40,0,18,GER,c50281a0
90,60,53,34,3,50,87,37,63,2,61,56,146,96,1,18,GER,c50e5bba
36,25,29,6,1,26,29,3,27,16,11,21,57,104,1,18,GER,c5fd13e9
53,40,20,27,6,17,42,25,36,1,35,15,68,42,2,18,GER,c6637acf
1,1,0,1,0,0,3,3,2,1,1,0,1,0,0,18,GER,c70b221c
50,40,25,18,7,22,47,25,40,12,28,44,94,55,0,18,GER,c8e25f78
1,1,1,0,0,1,2,1,0,0,0,0,1,3,0,18,GER,c952f633
24,20,8,13,3,9,24,15,10,0,10,7,31,13,0,18,GER,ca618d23
56,41,34,18,4,28,37,9,33,6,27,33,89,79,0,18,GER,ca8033cb
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,GER,cbac6ec9
7,6,6,1,0,3,7,4,3,2,1,4,11,7,0,18,GER,cc58c4ea
50,34,22,22,6,14,50,36,45,4,41,41,91,35,0,18,GER,cc86b9a3
33,24,15,13,5,10,32,22,30,2,28,10,43,26,0,18,GER,cd82452e
27,19,8,13,6,10,31,21,28,3,25,15,42,14,0,18,GER,ce218223
4,3,3,1,0,2,3,1,0,0,0,1,5,4,1,18,GER,cf01fe3a
39,33,24,11,4,28,47,19,17,6,11,32,71,30,0,18,GER,d003e213
14,10,6,7,1,6,11,5,17,10,7,19,33,56,0,18,GER,d0421d25
100,66,48,43,9,49,94,45,59,4,55,67,167,71,0,18,GER,d1273f09
60,48,29,26,5,29,37,8,41,2,39,40,100,40,1,18,GER,d1661819
23,19,2,13,8,7,12,5,24,5,19,9,32,8,0,18,GER,d2416c2e
57,43,36,17,4,31,45,14,32,9,23,55,112,141,1,18,GER,d248cd8f
34,19,10,19,5,14,33,19,20,1,19,7,41,12,0,18,GER,d3096421
3,3,1,1,1,0,0,0,0,0,0,0,3,3,0,18,GER,d45472b2
24,20,17,4,3,11,16,5,15,2,13,5,29,23,0,18,GER,d459281d
35,24,13,15,7,12,20,8,25,2,23,7,42,4,0,18,GER,d4a2533d
76,61,43,26,7,46,86,40,41,6,35,46,122,65,1,18,GER,d4d0a9ad
0,0,0,0,0,0,1,1,2,1,1,1,1,0,0,18,GER,d571df78
5,5,1,1,3,2,8,6,16,1,15,3,8,1,0,18,GER,d5dd5f1f
8,6,1,5,2,2,5,3,5,1,4,3,11,6,0,18,GER,d6862409
0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,18,GER,d6f6ce93
5,5,5,0,0,4,9,5,2,0,2,5,10,6,0,18,GER,d8f5dc3d
11,9,3,4,4,3,11,8,18,1,17,5,16,6,0,18,GER,d9a5d930
8,7,5,2,1,2,4,2,2,1,1,8,16,4,1,18,GER,da59a197
2,1,2,0,0,2,2,0,0,0,0,1,3,16,1,18,GER,db401046
38,23,11,21,6,13,30,17,18,2,16,12,50,7,0,18,GER,db4ed67b
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,GER,db7161ed
35,23,17,12,6,18,38,20,23,2,21,18,53,12,0,18,GER,dba67bc4
5,5,2,2,1,2,7,5,8,0,8,5,10,2,0,18,GER,dbf053da
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,GER,dc29b608
81,57,29,48,4,47,87,40,31,3,28,48,129,29,0,18,GER,dc3fa3b5
49,42,17,21,11,19,43,24,26,0,26,17,66,11,1,18,GER,dc62fbee
10,9,6,3,1,8,12,4,6,0,6,5,15,6,0,18,GER,dd669209
8,8,4,4,0,2,4,2,4,3,1,11,19,29,0,18,GER,de164de6
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,GER,de1a2530
20,14,3,12,5,6,14,8,19,0,19,5,25,5,0,18,GER,debc2f28
25,16,8,10,7,12,25,13,19,2,17,14,39,8,1,18,GER,df8e7b62
29,21,9,13,7,17,29,12,13,0,13,17,46,19,0,18,GER,dfb6490a
2,1,2,0,0,2,2,0,1,0,1,0,2,0,0,18,GER,dfc85b89
3,1,2,1,0,3,4,1,0,0,0,1,4,5,1,18,GER,e199d5b0
17,11,9,8,0,13,19,6,23,11,12,24,41,66,0,18,GER,e26c4233
91,65,41,43,7,41,74,33,45,10,35,47,138,38,1,18,GER,e26fcca3
20,13,15,4,1,16,22,6,11,5,6,10,30,46,0,18,GER,e27da244
38,28,12,20,6,23,49,26,23,2,21,24,62,21,1,18,GER,e280527c
34,25,25,7,2,24,31,7,24,16,8,33,67,58,0,18,GER,e33c06cf
1,0,0,1,0,0,0,0,2,0,2,2,3,1,0,18,GER,e4086af3
10,6,1,8,1,3,10,7,11,0,11,3,13,2,0,18,GER,e5a35ae9
6,5,2,4,0,1,4,3,1,0,1,2,8,0,0,18,GER,e5d652c1
1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,18,GER,e5d85da8
8,4,3,5,0,2,12,10,16,1,15,5,13,13,0,18,GER,e5f63987
5,3,2,3,0,3,4,1,2,0,2,3,8,1,0,18,GER,e665a2db
19,12,15,2,2,14,22,8,6,0,6,5,24,15,0,18,GER,e6c15f6e
65,46,43,20,2,30,50,20,34,10,24,66,131,63,0,18,GER,e6c43eec
41,37,17,23,1,21,36,15,19,3,16,11,52,11,0,18,GER,e7d22eae
39,27,11,21,7,13,37,24,23,0,23,19,58,11,0,18,GER,e7d59f4f
1,1,0,1,0,0,0,0,1,0,1,3,4,0,0,18,GER,e82d2807
11,6,4,7,0,2,12,10,6,1,5,4,15,1,1,18,GER,e8385ec4
10,9,8,2,0,5,9,4,3,2,1,6,16,21,0,18,GER,e87ad81a
0,0,0,0,0,0,2,2,1,1,0,0,0,2,0,18,GER,ea003d07
34,24,21,13,0,10,18,8,27,11,16,35,69,67,0,18,GER,ea6bc03a
12,8,9,2,1,5,9,4,9,7,2,16,28,39,1,18,GER,eafac393
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,18,GER,eb61713c
48,38,23,21,4,19,47,28,25,3,22,54,102,11,0,18,GER,eba42d2b
89,66,33,54,2,42,64,22,31,6,25,45,134,23,0,18,GER,ecab64a0
22,19,8,7,7,9,18,9,13,1,12,7,29,7,1,18,GER,ecbb3fdf
16,10,6,8,2,8,17,9,6,1,5,18,34,9,1,18,GER,ee57792b
1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,18,GER,f04f45a2
30,25,23,7,0,21,28,7,20,11,9,19,49,58,1,18,GER,f0797d57
6,6,2,3,1,2,6,4,4,0,4,2,8,3,0,18,GER,f24ea523
65,48,25,33,7,17,43,26,26,3,23,36,101,18,0,18,GER,f25c8e3a
83,62,38,40,5,46,83,37,26,5,21,57,140,41,1,18,GER,f261abcb
7,5,5,1,1,3,7,4,4,0,4,1,8,8,0,18,GER,f26834c7
3,3,1,2,0,1,1,0,3,0,3,0,3,2,0,18,GER,f2e3b81c
48,38,37,10,1,28,37,9,40,22,18,36,84,85,0,18,GER,f35430a4
25,17,8,14,3,12,25,13,23,0,23,12,37,17,0,18,GER,f3722c97
46,34,27,16,3,17,32,15,30,4,26,36,82,48,1,18,GER,f3cccffe
40,34,9,28,3,15,39,24,12,0,12,20,60,29,1,18,GER,f4081572
34,22,10,22,2,11,36,25,29,6,23,23,57,43,1,18,GER,f4ec4fd0
39,28,19,19,1,18,29,11,20,3,17,21,60,19,0,18,GER,f503ea63
48,37,27,20,1,35,45,10,40,17,23,40,88,114,1,18,GER,f521b80a
19,16,9,5,5,13,17,4,11,0,11,7,26,3,0,18,GER,f61c7c4e
13,10,4,9,0,4,18,14,13,2,11,8,21,22,0,18,GER,f69fba57
1,1,1,0,0,1,1,0,0,0,0,0,1,8,1,18,GER,f71890f5
57,43,39,15,3,35,50,15,24,7,17,27,84,92,0,18,GER,f7aa75bd
10,6,2,6,2,8,15,7,9,1,8,9,19,18,0,18,GER,f820504e
9,8,4,4,1,7,10,3,11,1,10,9,18,17,1,18,GER,f86ad3f5
18,12,16,2,0,7,13,6,20,13,7,23,41,43,1,18,GER,f86cabbd
27,18,7,18,2,10,27,17,28,2,26,17,44,33,0,18,GER,f93e6e94
17,12,3,10,4,5,22,17,9,0,9,11,28,4,1,18,GER,f9446dcd
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,GER,f956479d
17,14,8,8,1,8,17,9,5,1,4,1,18,10,0,18,GER,f972644c
54,41,29,20,5,32,58,26,44,8,36,28,82,58,0,18,GER,f9acca3a
18,13,7,5,6,8,15,7,15,1,14,14,32,7,0,18,GER,f9e7c4ac
40,29,17,14,9,20,27,7,33,5,28,23,63,24,0,18,GER,fa274d97
37,28,15,18,4,18,46,28,45,1,44,27,64,46,0,18,GER,fa661778
8,7,3,4,1,5,6,1,6,1,5,4,12,4,0,18,GER,fb2a63bb
1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,18,GER,fb377d11
36,26,18,15,3,16,40,24,31,4,27,15,51,16,0,18,GER,fb59286d
0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,18,GER,fbbc8e15
13,11,13,0,0,6,14,8,17,12,5,14,27,43,2,18,GER,fbffc4b1
75,53,45,25,5,38,50,12,37,14,23,50,125,75,0,18,GER,fc62f087
4,4,1,3,0,3,8,5,1,0,1,2,6,2,0,18,GER,fc93fdf1
1,1,1,0,0,0,0,0,1,0,1,1,2,0,0,18,GER,fdd5d298
51,37,23,23,5,30,52,22,39,11,28,42,93,64,1,18,GER,fe2db476
79,61,27,46,6,36,53,17,37,12,25,43,122,74,4,18,GER,fe641c1a
0,0,0,0,0,0,1,1,2,1,1,1,1,2,0,18,GER,fe888e39
34,23,8,23,3,12,25,13,33,2,31,19,53,23,0,18,GER,fed7cb61
7,6,2,3,2,0,3,3,10,1,9,1,8,9,0,18,GER,ff182fdc
68,46,30,36,2,35,58,23,26,3,23,39,107,25,1,18,GER,ffbbc83b
49,30,35,12,2,20,33,13,42,24,18,44,93,143,1,19,GER,00242715
4,4,2,0,2,1,2,1,0,0,0,2,6,1,0,19,GER,00242b75
34,23,26,8,0,22,51,29,42,19,23,39,73,140,2,19,GER,00844823
35,19,17,17,1,11,27,16,32,6,26,22,57,54,0,19,GER,00a6485f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,GER,00c3d4dc
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,GER,012c38ec
46,31,23,17,6,21,53,32,52,12,40,44,90,65,0,19,GER,016ff750
28,14,5,17,6,11,35,24,28,9,19,36,64,46,1,19,GER,01c3aff5
5,5,2,1,2,3,10,7,7,0,7,4,9,2,0,19,GER,032f894e
10,7,8,2,0,5,8,3,8,3,5,14,24,25,0,19,GER,03bd0bf4
11,6,4,4,3,6,19,13,20,0,20,5,16,3,0,19,GER,042e8a49
25,12,11,7,7,12,23,11,7,1,6,18,43,12,1,19,GER,048a1cbc
18,11,7,9,2,6,36,30,29,4,25,28,46,47,0,19,GER,04c11885
34,21,13,13,8,17,26,9,24,3,21,31,65,40,0,19,GER,05439de2
26,17,19,6,1,9,24,15,20,8,12,34,60,50,1,19,GER,05d548d8
4,4,2,1,1,1,2,1,2,0,2,3,7,5,0,19,GER,05f99a4a
7,5,3,4,0,2,9,7,10,0,10,3,10,6,0,19,GER,061e8e23
40,25,25,15,0,18,30,12,31,14,17,52,92,98,0,19,GER,070ec0b1
82,61,50,28,4,37,63,26,44,20,24,35,117,119,0,19,GER,080440a4
44,22,23,19,2,16,28,12,22,8,14,43,87,70,2,19,GER,088ca1bd
3,1,0,3,0,0,1,1,6,1,5,3,6,0,0,19,GER,09586899
12,6,8,2,2,3,11,8,3,1,2,3,15,1,0,19,GER,096a77c4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,GER,0999a593
21,13,10,5,6,4,25,21,17,0,17,9,30,5,0,19,GER,09bcc566
3,0,3,0,0,3,6,3,1,0,1,3,6,14,1,19,GER,0a1cb833
0,0,0,0,0,0,0,0,2,0,2,3,3,0,0,19,GER,0a89e877
22,17,4,13,5,1,9,8,11,0,11,4,26,6,0,19,GER,0b4f388a
9,6,3,6,0,3,16,13,8,3,5,3,12,10,0,19,GER,0c3057a9
25,17,11,6,8,8,15,7,13,0,13,9,34,19,0,19,GER,0c61c77c
0,0,0,0,0,0,1,1,0,0,0,0,0,13,2,19,GER,0d55d942
7,5,5,2,0,5,5,0,7,6,1,4,11,16,0,19,GER,0e0ab524
14,7,5,7,2,5,11,6,12,1,11,14,28,13,0,19,GER,0e4fef6e
15,13,8,4,3,3,11,8,7,0,7,4,19,0,0,19,GER,0f26fd24
42,29,21,21,0,14,35,21,25,12,13,15,57,17,1,19,GER,0fbecd11
42,31,23,19,0,24,39,15,44,21,23,56,98,71,1,19,GER,1025db8e
26,16,12,13,1,12,29,17,14,0,14,9,35,12,0,19,GER,106bca06
20,10,9,9,2,10,24,14,21,7,14,23,43,8,0,19,GER,11fd2b75
5,2,1,4,0,2,9,7,11,0,11,1,6,7,0,19,GER,1238a3f9
42,29,25,15,2,20,30,10,50,7,43,31,73,54,0,19,GER,13203c45
5,3,1,1,3,1,6,5,9,0,9,2,7,2,0,19,GER,13ddc856
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,GER,150d5992
2,0,0,2,0,1,2,1,1,0,1,1,3,0,0,19,GER,15ea94de
64,47,24,33,7,14,49,35,44,9,35,47,111,47,0,19,GER,15fd5593
31,20,7,13,11,11,42,31,26,1,25,24,55,10,0,19,GER,16daec92
14,10,1,8,5,2,13,11,16,1,15,4,18,20,0,19,GER,17611373
1,0,0,1,0,1,1,0,0,0,0,1,2,0,0,19,GER,17695062
31,17,17,13,1,9,29,20,36,14,22,29,60,35,1,19,GER,17780d2b
28,18,11,12,5,12,24,12,18,2,16,14,42,21,0,19,GER,1ae836b1
34,24,11,20,3,13,28,15,18,2,16,11,45,16,0,19,GER,1bcca8b8
10,6,2,6,2,2,6,4,12,2,10,6,16,10,0,19,GER,1bf33a9a
20,11,7,10,3,6,19,13,11,3,8,14,34,15,0,19,GER,1c08a3c8
17,11,12,4,1,8,13,5,12,1,11,11,28,14,0,19,GER,1c96ad85
32,18,24,8,0,20,33,13,20,5,15,26,58,44,2,19,GER,1cd87320
24,15,20,4,0,12,32,20,28,11,17,33,57,103,3,19,GER,1d8e9add
0,0,0,0,0,0,0,0,0,0,0,2,2,10,4,19,GER,1e43fad8
49,26,31,15,3,24,38,14,33,15,18,36,85,140,0,19,GER,20030c06
21,12,5,11,5,6,24,18,23,1,22,6,27,25,0,19,GER,2042d931
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,GER,206c37d3
53,29,38,15,0,23,47,24,34,16,18,59,112,118,3,19,GER,2200181e
9,7,6,3,0,8,10,2,5,3,2,16,25,24,0,19,GER,22051fbe
9,5,3,4,2,2,6,4,0,0,0,3,12,5,0,19,GER,229cd98a
19,14,3,7,9,9,19,10,32,2,30,11,30,27,0,19,GER,2374aaca
4,3,1,2,1,1,3,2,3,0,3,0,4,7,0,19,GER,258a6f4d
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,GER,2590ddf7
24,16,18,5,1,12,16,4,25,13,12,26,50,90,0,19,GER,25ab9c9c
4,3,3,1,0,2,7,5,4,1,3,4,8,11,0,19,GER,25c633b0
52,22,17,28,7,27,61,34,30,4,26,45,97,36,1,19,GER,26db8853
2,1,2,0,0,2,5,3,0,0,0,1,3,2,0,19,GER,278f6efc
0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,19,GER,27d2618c
37,18,11,19,7,9,37,28,33,2,31,16,53,14,1,19,GER,2903a856
2,0,1,0,1,1,2,1,3,2,1,4,6,1,0,19,GER,2979c05a
35,22,23,12,0,16,26,10,15,5,10,30,65,50,1,19,GER,2a29eb9b
29,17,12,16,1,11,26,15,17,1,16,16,45,8,0,19,GER,2b09d998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,GER,2b350e6b
20,13,12,5,3,7,13,6,16,1,15,8,28,19,0,19,GER,2b5527c4
5,2,4,0,1,5,5,0,0,0,0,1,6,0,0,19,GER,2bb48e86
11,9,2,5,4,3,8,5,5,0,5,2,13,10,0,19,GER,2bcc6d52
18,12,7,11,0,9,26,17,15,2,13,8,26,13,1,19,GER,2bed2986
33,19,22,9,2,9,19,10,15,8,7,23,56,58,1,19,GER,2d61d13a
21,15,12,9,0,10,22,12,8,3,5,25,46,49,0,19,GER,2db2fd7b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,GER,2e7ff968
55,30,29,21,5,20,38,18,38,11,27,38,93,75,1,19,GER,2f3e911a
7,2,3,4,0,5,6,1,6,0,6,6,13,10,0,19,GER,2ff76adc
6,6,4,2,0,3,6,3,9,7,2,11,17,42,0,19,GER,302527b2
4,2,4,0,0,1,3,2,1,0,1,0,4,13,0,19,GER,30a09cb5
63,37,34,22,7,26,50,24,31,3,28,27,90,48,0,19,GER,30c220c3
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,GER,31114001
38,22,17,17,4,12,38,26,20,3,17,13,51,19,0,19,GER,316162b6
32,17,8,21,3,4,18,14,28,8,20,35,67,19,0,19,GER,3189f61a
4,1,4,0,0,1,5,4,2,0,2,0,4,1,0,19,GER,33144cc5
36,22,23,12,1,12,18,6,24,16,8,34,70,88,0,19,GER,3376a776
41,22,16,23,2,20,61,41,49,10,39,20,61,31,0,19,GER,33b554b7
32,18,19,12,1,24,41,17,18,10,8,16,48,56,2,19,GER,346d51d9
14,10,7,5,2,3,7,4,18,2,16,7,21,9,0,19,GER,34a0f5ff
22,14,12,10,0,9,25,16,17,12,5,21,43,44,0,19,GER,34b306a1
15,10,9,5,1,6,8,2,10,7,3,27,42,51,1,19,GER,34b54da7
6,6,6,0,0,2,2,0,3,1,2,5,11,10,0,19,GER,34e12499
33,22,11,16,6,6,31,25,28,1,27,8,41,32,0,19,GER,36a3ff67
22,15,9,9,4,10,36,26,20,1,19,10,32,23,0,19,GER,36a59ba4
3,2,1,2,0,0,1,1,1,0,1,1,4,3,0,19,GER,37c213cf
2,1,1,1,0,1,6,5,1,0,1,3,5,1,0,19,GER,37f606f0
40,21,15,24,1,12,30,18,38,9,29,26,66,20,0,19,GER,384d58d9
1,0,1,0,0,1,2,1,0,0,0,0,1,0,0,19,GER,3861d9cc
15,11,9,2,4,6,20,14,20,0,20,14,29,11,0,19,GER,3a233281
36,23,10,20,6,12,30,18,28,5,23,27,63,21,0,19,GER,3c05e082
42,23,13,15,14,10,38,28,46,6,40,9,51,12,0,19,GER,3c6089ab
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,GER,3cb009c5
26,17,16,9,1,10,29,19,27,4,23,23,49,34,1,19,GER,3dffff26
36,24,17,18,1,14,25,11,18,4,14,40,76,22,0,19,GER,3e81a228
8,5,3,4,1,2,3,1,5,0,5,8,16,5,0,19,GER,3eb0f2df
5,4,3,1,1,2,4,2,6,0,6,2,7,3,0,19,GER,3eeb80e0
53,38,27,16,10,22,51,29,33,8,25,69,122,100,0,19,GER,3f65898c
23,15,9,12,2,10,28,18,35,11,24,34,57,45,1,19,GER,3f7cd8f1
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19,GER,3faa1780
2,1,1,1,0,0,1,1,0,0,0,1,3,1,0,19,GER,41d1fbc6
2,2,2,0,0,2,2,0,1,0,1,1,3,12,5,19,GER,420c18a1
10,9,3,5,2,2,4,2,4,0,4,2,12,1,0,19,GER,420ff5a3
21,10,11,8,2,10,20,10,10,0,10,9,30,4,0,19,GER,434cf5b7
